repeat,fold,method,sample_id,alarms,prediction,target
0,0,FixedThreshold,372,[],0,0
0,0,FixedThreshold,373,[],0,0
0,0,FixedThreshold,374,"[""n04""]",0,0
0,0,FixedThreshold,375,[],0,0
0,0,FixedThreshold,400,[],0,0
0,0,FixedThreshold,401,[],0,1
0,0,FixedThreshold,402,"[""n01""]",0,0
0,0,FixedThreshold,403,[],0,0
0,0,FixedThreshold,404,"[""n05""]",0,0
0,0,FixedThreshold,405,[],0,0
0,0,FixedThreshold,406,[],0,0
0,0,FixedThreshold,407,[],0,0
0,0,FixedThreshold,424,[],0,1
0,0,FixedThreshold,425,[],0,0
0,0,FixedThreshold,426,[],0,0
0,0,FixedThreshold,427,[],0,0
0,0,FixedThreshold,428,"[""n08""]",0,0
0,0,FixedThreshold,429,[],0,0
0,0,FixedThreshold,430,[],0,1
0,0,FixedThreshold,431,"[""n04"", ""n10""]",1,1
0,0,FixedThreshold,432,[],0,0
0,0,FixedThreshold,433,[],0,0
0,0,FixedThreshold,434,"[""n05""]",0,0
0,0,FixedThreshold,435,[],0,0
0,0,FixedThreshold,436,"[""n08""]",0,0
0,0,FixedThreshold,437,[],0,0
0,0,FixedThreshold,438,[],0,0
0,0,FixedThreshold,439,[],0,0
0,0,FixedThreshold,488,[],0,1
0,0,FixedThreshold,489,[],0,0
0,0,FixedThreshold,490,[],0,0
0,0,FixedThreshold,491,"[""n02""]",1,1
0,0,FixedThreshold,492,[],0,0
0,0,FixedThreshold,493,"[""n03""]",0,0
0,0,FixedThreshold,494,[],0,1
0,0,FixedThreshold,495,[],0,0
0,0,FixedThreshold,568,"[""n00"", ""n08""]",0,0
0,0,FixedThreshold,569,[],0,0
0,0,FixedThreshold,570,[],0,0
0,0,FixedThreshold,571,[],0,0
0,0,FixedThreshold,572,[],0,0
0,0,FixedThreshold,573,"[""n10""]",0,0
0,0,FixedThreshold,574,[],0,0
0,0,FixedThreshold,575,"[""n13""]",1,1
0,0,FixedThreshold,640,"[""n05""]",0,0
0,0,FixedThreshold,641,[],0,0
0,0,FixedThreshold,642,"[""n15""]",1,1
0,0,FixedThreshold,643,"[""n02"", ""n06""]",1,1
0,0,FixedThreshold,644,[],0,0
0,0,FixedThreshold,645,[],0,0
0,0,FixedThreshold,646,[],0,1
0,0,FixedThreshold,647,"[""n02"", ""n10"", ""n12""]",1,1
0,0,FixedThreshold,696,"[""n02"", ""n03""]",1,1
0,0,FixedThreshold,697,"[""n03"", ""n12""]",1,1
0,0,FixedThreshold,698,[],0,0
0,0,FixedThreshold,699,[],0,1
0,0,FixedThreshold,700,[],0,0
0,0,FixedThreshold,701,[],0,0
0,0,FixedThreshold,702,"[""n10""]",0,0
0,0,FixedThreshold,703,[],0,0
0,0,FixedThreshold,736,[],0,1
0,0,FixedThreshold,737,"[""n06""]",0,0
0,0,FixedThreshold,738,[],0,0
0,0,FixedThreshold,739,[],0,0
0,0,FixedThreshold,740,[],0,0
0,0,FixedThreshold,741,[],0,0
0,0,FixedThreshold,742,[],0,0
0,0,FixedThreshold,743,[],0,0
0,0,FixedThreshold,768,[],0,0
0,0,FixedThreshold,769,[],0,0
0,0,FixedThreshold,770,[],0,0
0,0,FixedThreshold,771,[],0,0
0,0,FixedThreshold,772,[],0,1
0,0,FixedThreshold,773,[],0,0
0,0,FixedThreshold,774,[],0,0
0,0,FixedThreshold,775,[],0,1
0,0,FixedThreshold,792,"[""n07""]",1,1
0,0,FixedThreshold,793,[],0,1
0,0,FixedThreshold,794,[],0,0
0,0,FixedThreshold,795,[],0,0
0,0,FixedThreshold,796,[],0,0
0,0,FixedThreshold,797,[],0,0
0,0,FixedThreshold,798,[],0,0
0,0,FixedThreshold,799,[],0,0
0,0,FixedThreshold,816,[],0,0
0,0,FixedThreshold,817,[],0,1
0,0,FixedThreshold,818,[],0,0
0,0,FixedThreshold,819,[],0,0
0,0,FixedThreshold,820,[],0,0
0,0,FixedThreshold,821,[],0,0
0,0,FixedThreshold,822,[],0,0
0,0,FixedThreshold,823,[],0,1
0,0,FixedThreshold,824,[],0,1
0,0,FixedThreshold,825,[],0,0
0,0,FixedThreshold,826,[],0,0
0,0,FixedThreshold,827,"[""n01"", ""n09""]",0,0
0,0,FixedThreshold,828,[],0,0
0,0,FixedThreshold,829,[],0,0
0,0,FixedThreshold,830,[],0,0
0,0,FixedThreshold,831,[],0,0
0,0,FixedThreshold,872,"[""n03""]",0,0
0,0,FixedThreshold,873,[],0,0
0,0,FixedThreshold,874,"[""n14""]",0,0
0,0,FixedThreshold,875,"[""n07""]",0,0
0,0,FixedThreshold,876,[],0,0
0,0,FixedThreshold,877,[],0,0
0,0,FixedThreshold,878,[],0,0
0,0,FixedThreshold,879,[],0,1
0,0,FixedThreshold,912,[],0,0
0,0,FixedThreshold,913,[],0,0
0,0,FixedThreshold,914,[],0,0
0,0,FixedThreshold,915,[],0,0
0,0,FixedThreshold,916,[],0,1
0,0,FixedThreshold,917,[],0,0
0,0,FixedThreshold,918,"[""n09""]",0,0
0,0,FixedThreshold,919,[],0,0
0,0,FixedThreshold,944,[],0,0
0,0,FixedThreshold,945,"[""n07"", ""n08"", ""n12"", ""n13""]",1,1
0,0,FixedThreshold,946,[],0,0
0,0,FixedThreshold,947,"[""n11"", ""n13""]",0,0
0,0,FixedThreshold,948,[],0,0
0,0,FixedThreshold,949,[],0,0
0,0,FixedThreshold,950,[],0,0
0,0,FixedThreshold,951,[],0,0
0,0,FixedThreshold,952,[],0,0
0,0,FixedThreshold,953,[],0,0
0,0,FixedThreshold,954,"[""n03""]",0,0
0,0,FixedThreshold,955,[],0,0
0,0,FixedThreshold,956,[],0,0
0,0,FixedThreshold,957,[],0,0
0,0,FixedThreshold,958,"[""n01"", ""n06""]",0,0
0,0,FixedThreshold,959,[],0,0
0,0,SingleCenter,0,"[""n01"", ""n06""]",0,0
0,0,SingleCenter,1,"[""n08""]",0,0
0,0,SingleCenter,2,"[""n04"", ""n05""]",1,1
0,0,SingleCenter,3,"[""n07""]",0,0
0,0,SingleCenter,4,"[""n07"", ""n08""]",0,0
0,0,SingleCenter,5,[],0,0
0,0,SingleCenter,6,[],0,0
0,0,SingleCenter,7,"[""n02""]",1,1
0,0,SingleCenter,80,[],0,0
0,0,SingleCenter,81,"[""n02"", ""n03"", ""n05"", ""n10""]",1,0
0,0,SingleCenter,82,[],0,0
0,0,SingleCenter,83,"[""n04"", ""n05"", ""n10""]",1,0
0,0,SingleCenter,84,"[""n08""]",0,0
0,0,SingleCenter,85,"[""n00"", ""n04"", ""n07""]",1,0
0,0,SingleCenter,86,[],0,0
0,0,SingleCenter,87,"[""n02"", ""n09""]",0,0
0,0,SingleCenter,136,"[""n04"", ""n06"", ""n07"", ""n09""]",0,0
0,0,SingleCenter,137,[],0,0
0,0,SingleCenter,138,[],0,0
0,0,SingleCenter,139,"[""n05"", ""n10""]",0,0
0,0,SingleCenter,140,"[""n04"", ""n09""]",0,0
0,0,SingleCenter,141,"[""n04"", ""n08"", ""n09"", ""n12""]",1,0
0,0,SingleCenter,142,"[""n03""]",0,0
0,0,SingleCenter,143,"[""n00"", ""n01"", ""n02"", ""n06"", ""n10"", ""n11""]",1,1
0,0,SingleCenter,152,"[""n02"", ""n10"", ""n17""]",1,1
0,0,SingleCenter,153,"[""n07"", ""n10"", ""n11""]",0,0
0,0,SingleCenter,154,"[""n03"", ""n04"", ""n08"", ""n12""]",0,0
0,0,SingleCenter,155,"[""n08"", ""n14""]",0,0
0,0,SingleCenter,156,"[""n00"", ""n01"", ""n02"", ""n08"", ""n09""]",1,0
0,0,SingleCenter,157,[],0,0
0,0,SingleCenter,158,"[""n15""]",1,1
0,0,SingleCenter,159,"[""n03"", ""n04"", ""n11""]",0,0
0,0,SingleCenter,160,"[""n13""]",0,0
0,0,SingleCenter,161,"[""n12"", ""n13""]",0,0
0,0,SingleCenter,162,"[""n00""]",0,0
0,0,SingleCenter,163,"[""n04"", ""n10"", ""n14""]",1,0
0,0,SingleCenter,164,"[""n00"", ""n01"", ""n02"", ""n09""]",1,1
0,0,SingleCenter,165,[],0,0
0,0,SingleCenter,166,"[""n03"", ""n06"", ""n10""]",0,0
0,0,SingleCenter,167,"[""n05"", ""n14""]",1,1
0,0,SingleCenter,288,[],0,0
0,0,SingleCenter,289,"[""n01"", ""n05"", ""n07""]",1,1
0,0,SingleCenter,290,"[""n00"", ""n04""]",1,1
0,0,SingleCenter,291,"[""n06"", ""n08""]",0,0
0,0,SingleCenter,292,"[""n06""]",0,0
0,0,SingleCenter,293,[],0,0
0,0,SingleCenter,294,"[""n09""]",1,1
0,0,SingleCenter,295,"[""n02""]",1,0
0,0,SingleCenter,344,"[""n03"", ""n11""]",1,0
0,0,SingleCenter,345,[],0,0
0,0,SingleCenter,346,"[""n03"", ""n11""]",1,1
0,0,SingleCenter,347,"[""n01"", ""n04"", ""n06"", ""n11""]",1,0
0,0,SingleCenter,348,"[""n01""]",0,0
0,0,SingleCenter,349,"[""n01""]",0,0
0,0,SingleCenter,350,[],0,0
0,0,SingleCenter,351,"[""n05""]",0,0
0,0,SingleCenter,368,"[""n06""]",0,0
0,0,SingleCenter,369,"[""n02""]",0,0
0,0,SingleCenter,370,"[""n03"", ""n06"", ""n08""]",0,0
0,0,SingleCenter,371,"[""n01"", ""n02"", ""n09""]",0,0
0,0,SingleCenter,372,[],0,0
0,0,SingleCenter,373,"[""n03"", ""n06""]",0,0
0,0,SingleCenter,374,"[""n04"", ""n08""]",0,0
0,0,SingleCenter,375,[],0,0
0,0,SingleCenter,400,"[""n06"", ""n07""]",0,0
0,0,SingleCenter,401,"[""n00"", ""n12""]",1,1
0,0,SingleCenter,402,"[""n01"", ""n10"", ""n11"", ""n12""]",1,0
0,0,SingleCenter,403,"[""n01"", ""n04""]",0,0
0,0,SingleCenter,404,"[""n02"", ""n05"", ""n14"", ""n16""]",1,0
0,0,SingleCenter,405,"[""n04"", ""n09"", ""n16""]",1,0
0,0,SingleCenter,406,"[""n10""]",1,0
0,0,SingleCenter,407,[],0,0
0,0,SingleCenter,424,"[""n01"", ""n07""]",1,1
0,0,SingleCenter,425,"[""n02""]",0,0
0,0,SingleCenter,426,"[""n01""]",1,0
0,0,SingleCenter,427,"[""n07"", ""n09""]",0,0
0,0,SingleCenter,428,"[""n04"", ""n08"", ""n10""]",1,0
0,0,SingleCenter,429,"[""n07""]",0,0
0,0,SingleCenter,430,"[""n00"", ""n10""]",1,1
0,0,SingleCenter,431,"[""n03"", ""n04"", ""n08"", ""n10""]",1,1
0,0,SingleCenter,432,"[""n08""]",0,0
0,0,SingleCenter,433,"[""n13"", ""n14""]",0,0
0,0,SingleCenter,434,"[""n05"", ""n13""]",0,0
0,0,SingleCenter,435,[],0,0
0,0,SingleCenter,436,"[""n00"", ""n04"", ""n08""]",0,0
0,0,SingleCenter,437,"[""n04"", ""n12"", ""n15""]",0,0
0,0,SingleCenter,438,"[""n01""]",0,0
0,0,SingleCenter,439,"[""n07"", ""n08"", ""n14""]",0,0
0,0,SingleCenter,488,"[""n07""]",1,1
0,0,SingleCenter,489,"[""n03""]",0,0
0,0,SingleCenter,490,"[""n08"", ""n10""]",0,0
0,0,SingleCenter,491,"[""n02""]",1,1
0,0,SingleCenter,492,[],0,0
0,0,SingleCenter,493,"[""n03"", ""n09"", ""n10""]",0,0
0,0,SingleCenter,494,"[""n01"", ""n02"", ""n04""]",1,1
0,0,SingleCenter,495,"[""n09""]",0,0
0,0,SingleCenter,568,"[""n00"", ""n07"", ""n08"", ""n10""]",0,0
0,0,SingleCenter,569,"[""n03"", ""n04""]",1,0
0,0,SingleCenter,570,[],0,0
0,0,SingleCenter,571,"[""n00"", ""n04""]",1,0
0,0,SingleCenter,572,"[""n09""]",0,0
0,0,SingleCenter,573,"[""n00"", ""n10""]",0,0
0,0,SingleCenter,574,"[""n01"", ""n08"", ""n11""]",0,0
0,0,SingleCenter,575,"[""n13""]",1,1
0,0,SingleCenter,640,"[""n05"", ""n12""]",0,0
0,0,SingleCenter,641,[],0,0
0,0,SingleCenter,642,"[""n15""]",1,1
0,0,SingleCenter,643,"[""n02"", ""n06""]",1,1
0,0,SingleCenter,644,[],0,0
0,0,SingleCenter,645,"[""n01""]",0,0
0,0,SingleCenter,646,"[""n02"", ""n09""]",1,1
0,0,SingleCenter,647,"[""n02"", ""n05"", ""n10"", ""n12""]",1,1
0,0,SingleCenter,696,"[""n02"", ""n03""]",1,1
0,0,SingleCenter,697,"[""n00"", ""n01"", ""n02"", ""n03"", ""n07"", ""n12""]",1,1
0,0,SingleCenter,698,"[""n06""]",0,0
0,0,SingleCenter,699,"[""n02"", ""n07"", ""n12"", ""n13""]",1,1
0,0,SingleCenter,700,"[""n04""]",0,0
0,0,SingleCenter,701,"[""n06"", ""n13""]",1,0
0,0,SingleCenter,702,"[""n04"", ""n10""]",0,0
0,0,SingleCenter,703,[],0,0
0,0,SingleCenter,736,"[""n01"", ""n02"", ""n05"", ""n10""]",1,1
0,0,SingleCenter,737,"[""n02"", ""n06""]",0,0
0,0,SingleCenter,738,"[""n04"", ""n06"", ""n10""]",0,0
0,0,SingleCenter,739,"[""n09""]",0,0
0,0,SingleCenter,740,"[""n04""]",0,0
0,0,SingleCenter,741,"[""n02""]",0,0
0,0,SingleCenter,742,"[""n01"", ""n07""]",0,0
0,0,SingleCenter,743,"[""n01"", ""n05"", ""n07""]",1,0
0,0,SingleCenter,768,"[""n00"", ""n08""]",1,0
0,0,SingleCenter,769,[],0,0
0,0,SingleCenter,770,"[""n04""]",1,0
0,0,SingleCenter,771,[],0,0
0,0,SingleCenter,772,"[""n09""]",1,1
0,0,SingleCenter,773,[],0,0
0,0,SingleCenter,774,"[""n02"", ""n03""]",1,0
0,0,SingleCenter,775,"[""n11""]",1,1
0,0,SingleCenter,792,"[""n04"", ""n07""]",1,1
0,0,SingleCenter,793,"[""n06""]",1,1
0,0,SingleCenter,794,"[""n01"", ""n11""]",1,0
0,0,SingleCenter,795,[],0,0
0,0,SingleCenter,796,[],0,0
0,0,SingleCenter,797,[],0,0
0,0,SingleCenter,798,[],0,0
0,0,SingleCenter,799,"[""n09""]",0,0
0,0,SingleCenter,816,"[""n04"", ""n06""]",0,0
0,0,SingleCenter,817,"[""n06"", ""n11"", ""n12""]",1,1
0,0,SingleCenter,818,[],0,0
0,0,SingleCenter,819,"[""n10""]",0,0
0,0,SingleCenter,820,"[""n11""]",0,0
0,0,SingleCenter,821,"[""n00"", ""n11""]",0,0
0,0,SingleCenter,822,"[""n00"", ""n04""]",0,0
0,0,SingleCenter,823,"[""n10"", ""n12""]",1,1
0,0,SingleCenter,824,"[""n04"", ""n05"", ""n10""]",1,1
0,0,SingleCenter,825,"[""n04"", ""n08""]",0,0
0,0,SingleCenter,826,"[""n09""]",0,0
0,0,SingleCenter,827,"[""n01"", ""n05"", ""n09""]",0,0
0,0,SingleCenter,828,"[""n04""]",0,0
0,0,SingleCenter,829,"[""n00""]",0,0
0,0,SingleCenter,830,"[""n01""]",0,0
0,0,SingleCenter,831,"[""n02"", ""n04"", ""n09""]",1,0
0,0,SingleCenter,872,"[""n03""]",0,0
0,0,SingleCenter,873,"[""n09""]",0,0
0,0,SingleCenter,874,"[""n03"", ""n04"", ""n14""]",0,0
0,0,SingleCenter,875,"[""n07""]",0,0
0,0,SingleCenter,876,"[""n00"", ""n13""]",0,0
0,0,SingleCenter,877,"[""n10"", ""n14""]",0,0
0,0,SingleCenter,878,"[""n01"", ""n04"", ""n06"", ""n07"", ""n10""]",0,0
0,0,SingleCenter,879,"[""n00"", ""n02"", ""n06""]",1,1
0,0,SingleCenter,912,"[""n03""]",0,0
0,0,SingleCenter,913,"[""n08"", ""n13""]",0,0
0,0,SingleCenter,914,"[""n00"", ""n13"", ""n15""]",0,0
0,0,SingleCenter,915,"[""n00""]",0,0
0,0,SingleCenter,916,"[""n00"", ""n03"", ""n09"", ""n10"", ""n11"", ""n13"", ""n16""]",1,1
0,0,SingleCenter,917,[],0,0
0,0,SingleCenter,918,"[""n00"", ""n09""]",0,0
0,0,SingleCenter,919,"[""n03"", ""n04"", ""n14"", ""n15""]",0,0
0,0,SingleCenter,944,[],0,0
0,0,SingleCenter,945,"[""n07"", ""n08"", ""n12"", ""n13""]",1,1
0,0,SingleCenter,946,[],0,0
0,0,SingleCenter,947,"[""n01"", ""n04"", ""n11"", ""n13""]",0,0
0,0,SingleCenter,948,"[""n12""]",0,0
0,0,SingleCenter,949,"[""n06""]",0,0
0,0,SingleCenter,950,"[""n00"", ""n06"", ""n09"", ""n11"", ""n13""]",1,0
0,0,SingleCenter,951,"[""n14""]",1,0
0,0,SingleCenter,952,"[""n00""]",0,0
0,0,SingleCenter,953,[],0,0
0,0,SingleCenter,954,"[""n03"", ""n05"", ""n07""]",0,0
0,0,SingleCenter,955,"[""n09""]",0,0
0,0,SingleCenter,956,[],0,0
0,0,SingleCenter,957,"[""n03""]",0,0
0,0,SingleCenter,958,"[""n01"", ""n02"", ""n06""]",0,0
0,0,SingleCenter,959,"[""n09""]",0,0
0,0,KMeans,0,"[""n01"", ""n06"", ""n07""]",0,0
0,0,KMeans,1,"[""n09""]",1,0
0,0,KMeans,2,"[""n04"", ""n05"", ""n06""]",1,1
0,0,KMeans,3,[],0,0
0,0,KMeans,4,"[""n07"", ""n08""]",0,0
0,0,KMeans,5,[],0,0
0,0,KMeans,6,"[""n06""]",0,0
0,0,KMeans,7,"[""n02""]",1,1
0,0,KMeans,80,"[""n02""]",0,0
0,0,KMeans,81,"[""n02""]",0,0
0,0,KMeans,82,[],0,0
0,0,KMeans,83,"[""n03"", ""n04"", ""n10""]",1,0
0,0,KMeans,84,"[""n08""]",0,0
0,0,KMeans,85,"[""n00"", ""n04"", ""n07""]",1,0
0,0,KMeans,86,[],0,0
0,0,KMeans,87,[],0,0
0,0,KMeans,136,"[""n04"", ""n06"", ""n07"", ""n09""]",0,0
0,0,KMeans,137,"[""n09""]",0,0
0,0,KMeans,138,"[""n03"", ""n11""]",0,0
0,0,KMeans,139,"[""n08""]",0,0
0,0,KMeans,140,"[""n04"", ""n08"", ""n09""]",0,0
0,0,KMeans,141,"[""n03"", ""n08"", ""n09""]",0,0
0,0,KMeans,142,"[""n06""]",0,0
0,0,KMeans,143,"[""n00"", ""n01"", ""n02"", ""n06"", ""n10""]",1,1
0,0,KMeans,152,"[""n01"", ""n02"", ""n10"", ""n17""]",1,1
0,0,KMeans,153,"[""n05"", ""n10"", ""n11""]",1,0
0,0,KMeans,154,"[""n03"", ""n04"", ""n09"", ""n12""]",0,0
0,0,KMeans,155,"[""n08"", ""n14""]",0,0
0,0,KMeans,156,"[""n01"", ""n08"", ""n09""]",0,0
0,0,KMeans,157,"[""n16""]",0,0
0,0,KMeans,158,"[""n15""]",1,1
0,0,KMeans,159,"[""n03"", ""n04"", ""n06"", ""n11"", ""n12"", ""n15""]",1,0
0,0,KMeans,160,"[""n13""]",0,0
0,0,KMeans,161,[],0,0
0,0,KMeans,162,"[""n00"", ""n01""]",1,0
0,0,KMeans,163,"[""n14""]",1,0
0,0,KMeans,164,"[""n00"", ""n01"", ""n02"", ""n03""]",1,1
0,0,KMeans,165,"[""n13""]",0,0
0,0,KMeans,166,"[""n03"", ""n06"", ""n10""]",0,0
0,0,KMeans,167,"[""n14""]",1,1
0,0,KMeans,288,"[""n02"", ""n03""]",1,0
0,0,KMeans,289,"[""n01"", ""n05"", ""n07""]",1,1
0,0,KMeans,290,"[""n00""]",1,1
0,0,KMeans,291,"[""n06"", ""n08""]",0,0
0,0,KMeans,292,"[""n00"", ""n06""]",1,0
0,0,KMeans,293,[],0,0
0,0,KMeans,294,"[""n09""]",1,1
0,0,KMeans,295,[],0,0
0,0,KMeans,344,"[""n10""]",0,0
0,0,KMeans,345,"[""n10""]",0,0
0,0,KMeans,346,"[""n03"", ""n08"", ""n11""]",1,1
0,0,KMeans,347,"[""n01"", ""n04"", ""n06""]",0,0
0,0,KMeans,348,"[""n01""]",0,0
0,0,KMeans,349,"[""n01"", ""n04""]",0,0
0,0,KMeans,350,[],0,0
0,0,KMeans,351,[],0,0
0,0,KMeans,368,"[""n06""]",0,0
0,0,KMeans,369,"[""n02""]",0,0
0,0,KMeans,370,"[""n06"", ""n08"", ""n10""]",0,0
0,0,KMeans,371,"[""n01"", ""n02""]",0,0
0,0,KMeans,372,[],0,0
0,0,KMeans,373,"[""n03"", ""n06""]",0,0
0,0,KMeans,374,"[""n04""]",0,0
0,0,KMeans,375,[],0,0
0,0,KMeans,400,"[""n06"", ""n07""]",0,0
0,0,KMeans,401,"[""n00"", ""n12""]",1,1
0,0,KMeans,402,"[""n01"", ""n07""]",0,0
0,0,KMeans,403,"[""n01"", ""n04""]",0,0
0,0,KMeans,404,"[""n05""]",0,0
0,0,KMeans,405,"[""n09""]",0,0
0,0,KMeans,406,[],0,0
0,0,KMeans,407,[],0,0
0,0,KMeans,424,"[""n01"", ""n06"", ""n07""]",1,1
0,0,KMeans,425,"[""n02""]",0,0
0,0,KMeans,426,"[""n01"", ""n03""]",1,0
0,0,KMeans,427,"[""n07"", ""n08"", ""n09""]",0,0
0,0,KMeans,428,"[""n08""]",0,0
0,0,KMeans,429,"[""n07""]",0,0
0,0,KMeans,430,"[""n00"", ""n01"", ""n05"", ""n10""]",1,1
0,0,KMeans,431,"[""n03"", ""n04"", ""n10""]",1,1
0,0,KMeans,432,[],0,0
0,0,KMeans,433,"[""n13"", ""n14""]",0,0
0,0,KMeans,434,"[""n05""]",0,0
0,0,KMeans,435,[],0,0
0,0,KMeans,436,"[""n00"", ""n04"", ""n08""]",0,0
0,0,KMeans,437,"[""n04"", ""n12"", ""n15""]",0,0
0,0,KMeans,438,"[""n01""]",0,0
0,0,KMeans,439,"[""n07"", ""n08"", ""n16""]",1,0
0,0,KMeans,488,"[""n02"", ""n07""]",1,1
0,0,KMeans,489,"[""n03"", ""n09"", ""n11"", ""n14""]",1,0
0,0,KMeans,490,"[""n00"", ""n08"", ""n10""]",0,0
0,0,KMeans,491,"[""n02"", ""n05""]",1,1
0,0,KMeans,492,[],0,0
0,0,KMeans,493,"[""n03"", ""n10"", ""n12""]",0,0
0,0,KMeans,494,"[""n01"", ""n02"", ""n14""]",1,1
0,0,KMeans,495,"[""n09"", ""n12""]",0,0
0,0,KMeans,568,"[""n00"", ""n07"", ""n08"", ""n09""]",0,0
0,0,KMeans,569,"[""n03""]",0,0
0,0,KMeans,570,[],0,0
0,0,KMeans,571,"[""n00""]",0,0
0,0,KMeans,572,[],0,0
0,0,KMeans,573,"[""n00"", ""n03"", ""n10"", ""n11""]",0,0
0,0,KMeans,574,"[""n01"", ""n08"", ""n11""]",0,0
0,0,KMeans,575,"[""n13""]",1,1
0,0,KMeans,640,"[""n05"", ""n06"", ""n12""]",0,0
0,0,KMeans,641,[],0,0
0,0,KMeans,642,"[""n12"", ""n15""]",1,1
0,0,KMeans,643,"[""n02"", ""n06""]",1,1
0,0,KMeans,644,"[""n09"", ""n11""]",0,0
0,0,KMeans,645,"[""n01""]",0,0
0,0,KMeans,646,"[""n02"", ""n09""]",1,1
0,0,KMeans,647,"[""n02"", ""n10"", ""n12""]",1,1
0,0,KMeans,696,"[""n02"", ""n03"", ""n08""]",1,1
0,0,KMeans,697,"[""n00"", ""n02"", ""n03"", ""n07"", ""n12""]",1,1
0,0,KMeans,698,"[""n06""]",0,0
0,0,KMeans,699,"[""n02"", ""n06"", ""n07"", ""n10"", ""n12"", ""n13""]",1,1
0,0,KMeans,700,"[""n04"", ""n05""]",1,0
0,0,KMeans,701,"[""n06"", ""n13""]",1,0
0,0,KMeans,702,"[""n04"", ""n10""]",0,0
0,0,KMeans,703,[],0,0
0,0,KMeans,736,"[""n01"", ""n02"", ""n05"", ""n10""]",1,1
0,0,KMeans,737,"[""n06""]",0,0
0,0,KMeans,738,"[""n04"", ""n06"", ""n08"", ""n10""]",1,0
0,0,KMeans,739,"[""n05"", ""n07"", ""n09""]",1,0
0,0,KMeans,740,[],0,0
0,0,KMeans,741,"[""n02"", ""n09""]",0,0
0,0,KMeans,742,"[""n01"", ""n07""]",0,0
0,0,KMeans,743,"[""n01"", ""n05"", ""n07""]",1,0
0,0,KMeans,768,"[""n00""]",1,0
0,0,KMeans,769,[],0,0
0,0,KMeans,770,"[""n06""]",0,0
0,0,KMeans,771,[],0,0
0,0,KMeans,772,"[""n03"", ""n09""]",1,1
0,0,KMeans,773,[],0,0
0,0,KMeans,774,"[""n02"", ""n03""]",1,0
0,0,KMeans,775,"[""n11""]",1,1
0,0,KMeans,792,"[""n07""]",1,1
0,0,KMeans,793,"[""n06""]",1,1
0,0,KMeans,794,[],0,0
0,0,KMeans,795,"[""n01"", ""n07""]",1,0
0,0,KMeans,796,[],0,0
0,0,KMeans,797,"[""n09""]",0,0
0,0,KMeans,798,"[""n06""]",1,0
0,0,KMeans,799,"[""n09""]",0,0
0,0,KMeans,816,"[""n02"", ""n04"", ""n06""]",0,0
