sample_id,group,snapshot,root_cpu,root_errors,root_latency,n_nodes,n_requires,n_replicas,alarm_fraction,root_down,down_fraction,reachable_fraction,exposed_fraction,reachable_down_fraction,degraded_fraction,mean_cpu,max_cpu,mean_errors,max_errors,target
13,1,5,0.7002800996486801,0.7709955515620625,154.81047983986355,17,12,5,0.4117647058823529,1,0.5294117647058824,0.11764705882352941,0.5,0.5,0.29411764705882354,0.5147787472690601,0.7002800996486801,0.536059464782084,0.7709955515620625,1
14,1,6,0.3570584752389755,0.32243050364113107,73.92535116163876,17,12,5,0.17647058823529413,0,0.29411764705882354,0.11764705882352941,0.0,0.0,0.11764705882352941,0.5142679357577097,0.6946815632091555,0.44182688447407575,0.861415429026067,1
15,1,7,0.5615746843528747,0.5184226778791295,138.59444992035623,17,12,5,0.0,0,0.0,0.11764705882352941,0.0,0.0,0.0,0.3973067602809451,0.7071623800478677,0.23705401080810956,0.5819471198263058,0
16,2,0,0.23086110326778625,0.21783260737616122,65.55277498788354,13,6,5,0.0,0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3563388226618895,0.6916751745262798,0.1686777280242057,0.4807223350141261,0
17,2,1,0.582464455994047,0.3853671723811531,107.18367708229665,13,6,5,0.23076923076923078,0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.15384615384615385,0.5127839380130509,0.7483112215853134,0.4299658207542088,0.6847304275506738,0
18,2,2,0.3055929878312642,0.4784676039640411,98.24481687527087,13,6,5,0.23076923076923078,0,0.23076923076923078,0.3076923076923077,0.25,0.25,0.07692307692307693,0.5698421619994096,0.837253803400759,0.537919915079355,0.8797569073362644,0
19,2,3,0.5527787932123256,0.47015703952194043,128.3744650033276,13,6,5,0.46153846153846156,0,0.7692307692307693,0.3076923076923077,0.5,0.5,0.38461538461538464,0.6451504796460454,0.9912783510690433,0.575085149348931,0.9991598355614393,1
20,2,4,0.5488022585820485,0.3891151704640752,106.12290776873952,13,6,5,0.23076923076923078,0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.5102434610296814,0.6850307358419647,0.49069362376199155,0.7741630032410922,0
21,2,5,0.49715314523108645,0.38651672554323635,101.11325247078365,13,6,5,0.15384615384615385,0,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.535458957208623,0.9941772459089887,0.4799416636526572,1.0,0
22,2,6,0.462963030394449,0.33161463993497825,76.55452981828324,13,6,5,0.23076923076923078,0,0.38461538461538464,0.3076923076923077,0.25,0.25,0.07692307692307693,0.48294603598968666,0.7277193036258212,0.4259245035990635,0.7878033761790272,0
23,2,7,0.7305002623360463,0.7075707700632041,145.60574512347105,13,6,5,0.38461538461538464,1,0.46153846153846156,0.3076923076923077,0.0,0.0,0.0,0.5881648392491672,1.0,0.50936814308486,1.0,0
24,3,0,0.48567485578494785,0.43735386649377617,109.07235193457947,12,4,6,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5105966406211179,0.7871647750310494,0.4187789429825883,0.6801361270063102,0
25,3,1,0.736333671613052,0.5814024477520462,143.88783322773693,12,4,6,0.08333333333333333,0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.46784388718751346,0.736333671613052,0.3789831813492284,0.7066910039011821,1
26,3,2,0.5615297963205608,0.4111878512064991,104.26125707348427,12,4,6,0.25,0,0.4166666666666667,0.16666666666666666,0.0,0.0,0.25,0.5169659776361607,0.7369010173036428,0.4478321098077895,0.853571362182181,0
27,3,3,0.4202789608137946,0.13276135182760468,79.89486605556658,12,4,6,0.16666666666666666,0,0.25,0.16666666666666666,0.0,0.0,0.16666666666666666,0.46902473092913305,0.6723232453324746,0.40653404275360994,0.7533515007947263,1
28,3,4,0.2936311408103584,0.06482437388818701,63.158725461980225,12,4,6,0.0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.46368079640187304,0.8063017285424836,0.356549804743646,0.5912202180105091,0
29,3,5,0.47905882719577575,0.4028292504028316,93.03659352760734,12,4,6,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5434950865982993,0.95471341561999,0.5106943845465871,0.9480007479047041,0
30,3,6,0.5076018954375614,0.2636198328030418,78.37187283358064,12,4,6,0.08333333333333333,0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5299348685753826,0.7669451986461161,0.44318071450052443,0.6861343760035686,0
31,3,7,0.5185898586143166,0.40018197728751587,115.0916239783264,12,4,6,0.08333333333333333,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4331097049202894,0.6919801970397201,0.3353842149954928,0.674137702797722,0
32,4,0,0.4867723321252251,0.3971107546530497,84.08161909991625,11,9,2,0.0,0,0.0,0.36363636363636365,0.0,0.0,0.0,0.3732109204533511,0.5110478448022434,0.25274027080366024,0.5146643622943393,0
33,4,1,0.37579338592684763,0.19880366270213248,75.73761070324923,11,9,2,0.0,0,0.0,0.36363636363636365,0.0,0.0,0.0,0.3320262493084682,0.44577672013174596,0.23976120089189681,0.5915241280476469,0
34,4,2,0.624798662939889,0.33094682909104983,99.2665016708089,11,9,2,0.0,0,0.0,0.36363636363636365,0.0,0.0,0.0,0.45388996865050263,0.624798662939889,0.27911275853512657,0.3872995304099017,0
35,4,3,0.5692130290784446,0.7336511488080777,161.15437946358458,11,9,2,0.2727272727272727,1,0.6363636363636364,0.36363636363636365,0.25,0.25,0.09090909090909091,0.5711020989501155,0.7235140688064835,0.5196001354575155,0.7336511488080777,0
36,4,4,0.45877257035262464,0.3211254581830755,84.43049749441364,11,9,2,0.18181818181818182,0,0.36363636363636365,0.36363636363636365,0.25,0.25,0.09090909090909091,0.5264749359466149,0.7848555223066626,0.4952076266694711,0.8379982779150997,0
37,4,5,0.33422663100825245,0.08413729295833206,40.85013178491935,11,9,2,0.0,0,0.0,0.36363636363636365,0.0,0.0,0.0,0.3825021421741473,0.5801340987051435,0.24084202726156095,0.5067140038564681,0
38,4,6,0.3787703769884451,0.267769445228158,94.65133430261854,11,9,2,0.09090909090909091,0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.47981479236631175,0.6434801132680148,0.3977776053567906,0.7838857388528224,0
39,4,7,0.41036238203784814,0.23915322829570942,70.19409873756668,11,9,2,0.09090909090909091,0,0.36363636363636365,0.36363636363636365,0.25,0.5,0.18181818181818182,0.4480676874273424,0.6641575853569778,0.3195319379408463,0.6431564464147167,0
40,5,0,0.6282943831164829,0.5214888229170758,100.9463278096999,16,12,4,0.0625,0,0.1875,0.4375,0.0,0.0,0.0625,0.530180996084458,0.8627464663168591,0.4149917882571592,0.7525044678868822,0
41,5,1,0.36708876973506077,0.28845559272443416,73.44119220583848,16,12,4,0.0625,0,0.0625,0.4375,0.0,0.0,0.125,0.39932090209884263,0.47575738591560857,0.24758913305560615,0.6376462585146357,0
42,5,2,0.734250978884533,0.7778134655335518,173.12650248257668,16,12,4,0.1875,1,0.4375,0.4375,0.14285714285714285,0.42857142857142855,0.25,0.5524903148534219,0.7444669342427844,0.5155198394760586,0.8815297749263229,0
43,5,3,0.20945810933668496,0.18461555237262547,55.505963001850496,16,12,4,0.0,0,0.0,0.4375,0.0,0.0,0.0,0.35056185619629976,0.6500386588318204,0.2641890067516825,0.5498710558965891,1
44,5,4,0.38001221268612995,0.4182408488802502,97.55535252585969,16,12,4,0.3125,1,0.875,0.4375,0.5714285714285714,1.0,0.25,0.5522489119929536,0.9110280747417294,0.5007394941819184,0.6909340170300385,0
45,5,5,0.42804517436200246,0.3287539962366074,71.42422999122425,16,12,4,0.125,1,0.6875,0.4375,0.14285714285714285,0.7142857142857143,0.25,0.4918982432243593,0.8571560433146888,0.38729684203023174,0.8611943855946206,1
46,5,6,0.4647708327169561,0.182849472902543,87.43791648846116,16,12,4,0.3125,0,0.4375,0.4375,0.14285714285714285,0.42857142857142855,0.25,0.5338179895997568,0.8222287044599513,0.46784249359893365,0.979435100263882,1
47,5,7,0.42964482965529416,0.2982095979233806,40.47641434186225,16,12,4,0.125,1,0.75,0.4375,0.14285714285714285,0.8571428571428571,0.25,0.4547367008348989,0.7967473538289955,0.40763537742640477,0.9330269596741091,0
48,6,0,0.4906969427264981,0.3053402853273084,105.94868803675354,15,10,4,0.06666666666666667,0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.47187797964641515,0.7429031132394386,0.37329830130174746,0.7937169934530826,0
49,6,1,0.5169414484930623,0.5216150399922265,98.28718343021643,15,10,4,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.38255033330358784,0.6911216855539212,0.2802482081423431,0.6411400632302768,0
50,6,2,0.276816222919421,0.2840320167945778,57.05517329666447,15,10,4,0.06666666666666667,0,0.4,0.06666666666666667,0.0,0.0,0.13333333333333333,0.3769569523973532,0.5856819764584241,0.24015187494366116,0.6353276164081388,0
51,6,3,0.21078878823857375,0.09328191147142002,33.892328058554014,15,10,4,0.0,0,0.0,0.06666666666666667,0.0,0.0,0.0,0.40466267762502034,0.5992598352737979,0.24711020382553178,0.5509630213373132,0
52,6,4,0.3821244314092558,0.43242781045912465,81.22920810065919,15,10,4,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4553083351278569,0.7645316625155653,0.42470920594646444,0.8820283769534767,0
53,6,5,0.415856716055787,0.5837434156167635,90.87536812650634,15,10,4,0.3333333333333333,1,0.6,0.06666666666666667,1.0,1.0,0.2,0.52987757821385,0.8742657245008426,0.5120029510633064,0.7299787914541951,0
54,6,6,0.32582696166414205,0.181916562002581,58.83755296581826,15,10,4,0.0,0,0.0,0.06666666666666667,0.0,0.0,0.0,0.41273859569323795,0.7482782732640185,0.31110967004050327,0.586803734244632,0
55,6,7,0.32745572832012754,0.15870511881445534,65.4896973111566,15,10,4,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4945242291505264,0.8541619748776601,0.3462428709819128,0.7087189086792364,1
56,7,0,0.3215300176628777,0.4214779076942058,90.40153330837282,14,11,3,0.14285714285714285,0,0.21428571428571427,0.5714285714285714,0.125,0.125,0.07142857142857142,0.48123684077209333,0.7626717853148659,0.4329908691729364,0.868502039074141,0
57,7,1,0.29344965587812644,0.28150349857163304,76.5742382838751,14,11,3,0.0,0,0.0,0.5714285714285714,0.0,0.0,0.0,0.4496705642380542,0.752366187808543,0.3479011775129322,0.5678802022448188,1
58,7,2,0.21189735169286722,0.12368000554975346,73.3701324674269,14,11,3,0.0,0,0.0,0.5714285714285714,0.0,0.0,0.0,0.341779168149988,0.5604028220518236,0.19682400578992398,0.3886216998527336,0
59,7,3,0.34995668332893,0.0,51.926306133504745,14,11,3,0.21428571428571427,0,0.42857142857142855,0.5714285714285714,0.25,0.375,0.14285714285714285,0.40471916755539106,0.8119652092331753,0.2921096033307509,0.8121751092992892,0
60,7,4,0.3080667681124305,0.29239145839186115,94.71588263876473,14,11,3,0.0,0,0.0,0.5714285714285714,0.0,0.0,0.0,0.38666463776588184,0.6681009943287254,0.24977366295464828,0.5531750571256165,0
61,7,5,0.43342004588297883,0.38048822201894383,67.20226527149799,14,11,3,0.0,0,0.0,0.5714285714285714,0.0,0.0,0.0,0.36736556762180933,0.590540269623135,0.2765303200490414,0.5458006553143144,0
62,7,6,0.45029422657099755,0.7282316988899785,118.36293751104,14,11,3,0.14285714285714285,1,0.35714285714285715,0.5714285714285714,0.125,0.25,0.07142857142857142,0.42033394468828655,0.753649347948101,0.34823428227193703,0.8396381804218953,1
63,7,7,0.7706333682030905,0.40915608123245695,146.32101518034523,14,11,3,0.07142857142857142,0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0,0.5241945500253554,0.7725462217131264,0.42588362523825923,0.7092316368899508,1
64,8,0,0.37238347630137225,0.0,20.313167881516463,14,12,3,0.14285714285714285,0,0.14285714285714285,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.38457445103069865,0.7227085499517857,0.23095943209635622,0.6945819755770162,0
65,8,1,0.6228866074750437,0.8587635841942682,144.77240023237897,14,12,3,0.21428571428571427,1,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,0.5293488967873728,0.9825616601533949,0.4976449895008391,0.8587635841942682,1
66,8,2,0.2813312575106819,0.0,39.64003752027392,14,12,3,0.07142857142857142,0,0.07142857142857142,0.42857142857142855,0.0,0.0,0.07142857142857142,0.33503894995311223,0.8761869312055459,0.2400424512602137,0.9870226952164427,0
67,8,3,0.3873831177483761,0.2804551721561966,73.02861240303454,14,12,3,0.2857142857142857,0,0.8571428571428571,0.42857142857142855,0.5,0.8333333333333334,0.21428571428571427,0.5432515189822411,0.6713442289420758,0.47354878992566,0.6878597856841306,0
68,8,4,0.4588038161842229,0.2866679038771647,76.0881936302583,14,12,3,0.0,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.37016856832145667,0.6965651134827784,0.29256546232719344,0.5881388382557612,0
69,8,5,0.4366435924374482,0.17228198385105037,67.38885728790845,14,12,3,0.14285714285714285,1,0.7857142857142857,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.21428571428571427,0.4143197036771879,0.6375676364167421,0.33651048665916516,0.8839175789251117,0
70,8,6,0.39420266181183644,0.3056462243696088,74.50900978543478,14,12,3,0.21428571428571427,0,0.2857142857142857,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.4608301636440907,0.7985705814771464,0.4342183518563584,0.8611676749096755,0
71,8,7,0.6047096869294708,0.7159267117535464,121.56341151563655,14,12,3,0.21428571428571427,1,0.7857142857142857,0.42857142857142855,0.16666666666666666,0.6666666666666666,0.21428571428571427,0.49972300266894226,0.6839064408277921,0.424805186573972,0.7159267117535464,0
72,9,0,0.5965838424154537,0.29845804085615335,98.44431518505341,12,9,3,0.25,1,0.75,0.3333333333333333,0.25,1.0,0.16666666666666666,0.4980513437201884,0.7714687243230688,0.4628614705709803,0.7659936344972299,0
73,9,1,0.46658568310597553,0.2879857032937039,88.08843629749862,12,9,3,0.16666666666666666,1,0.8333333333333334,0.3333333333333333,0.25,1.0,0.25,0.5110360277844058,0.7595319233192103,0.4383346025069618,0.7855189108992032,1
74,9,2,0.5189379471123573,0.29174919401648863,97.95332082205519,12,9,3,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4718460655194933,0.6117124247414477,0.36208262245540923,0.5339391256085462,0
75,9,3,0.4802396488029522,0.33810461295012284,86.36581128804511,12,9,3,0.08333333333333333,1,0.5833333333333334,0.3333333333333333,0.25,1.0,0.16666666666666666,0.5183818369573718,0.8166535211997745,0.41539728081304966,1.0,1
76,9,4,0.5246267384713392,0.43186631823991245,109.19655412671924,12,9,3,0.16666666666666666,0,0.25,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5433777066906864,0.7508494027298537,0.4524173316932157,0.8181565216290746,0
77,9,5,0.6463736707835306,0.3564994802958484,113.15547658395724,12,9,3,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4865557152882507,0.6463736707835306,0.38391384009782153,0.5884973478243513,1
78,9,6,0.3309572399663092,0.02967209844327924,63.453273771418075,12,9,3,0.08333333333333333,0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.08333333333333333,0.47070329910972325,0.6970635855668624,0.33975441851259336,0.632538430155802,1
79,9,7,0.4526583620751631,0.33344999512365703,83.96636963858205,12,9,3,0.16666666666666666,0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.4523474616308913,0.6143317804697437,0.34105502951655026,0.821422311867263,0
80,10,0,0.7530865328639659,0.6106040546365717,127.31039360749891,11,4,5,0.18181818181818182,1,0.2727272727272727,0.45454545454545453,0.0,0.0,0.18181818181818182,0.4894015801788486,0.8235396707710221,0.45732907814581164,0.9276035390958285,1
81,10,1,0.6618739688455995,0.5648468747050753,148.54553957235348,11,4,5,0.2727272727272727,1,0.5454545454545454,0.45454545454545453,0.4,0.4,0.18181818181818182,0.6099866709288968,0.9623144235018916,0.5688323073926042,0.9837670612756491,0
82,10,2,0.23465676453920664,0.23358765585038985,56.70631004512325,11,4,5,0.09090909090909091,0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.09090909090909091,0.38333332614078847,0.6740047469210876,0.2319020128934868,0.6047226975874658,0
83,10,3,0.4490316450038117,0.20093937503532744,64.81421048144324,11,4,5,0.2727272727272727,0,0.5454545454545454,0.45454545454545453,0.2,0.2,0.36363636363636365,0.5504623401211474,0.8377676694758909,0.4800150937834988,0.7257104318345403,0
84,10,4,0.48888802288723493,0.18575105380769785,45.68689947596988,11,4,5,0.0,0,0.0,0.45454545454545453,0.0,0.0,0.0,0.45375135252960047,0.6125490409262662,0.30652327918722977,0.5185892309509345,0
85,10,5,0.3242309570855951,0.20827431463557997,73.74432208271692,11,4,5,0.09090909090909091,1,0.18181818181818182,0.45454545454545453,0.2,0.2,0.0,0.4101994275936814,0.6889652805809231,0.2822793600757879,0.6209286108577406,0
86,10,6,0.29372201145377075,0.4561503848800052,96.28806830344121,11,4,5,0.18181818181818182,0,0.18181818181818182,0.45454545454545453,0.2,0.2,0.36363636363636365,0.5204878490326513,0.838473621172158,0.4838242022282033,0.6952821489754994,1
87,10,7,0.7315010821935961,0.61750045491313,134.63718626418097,11,4,5,0.2727272727272727,1,0.36363636363636365,0.45454545454545453,0.2,0.2,0.2727272727272727,0.5234653769531739,0.8383000328388894,0.3891370157916245,0.69676755583359,0
88,11,0,0.30675327927817964,0.13514964689772851,89.9434324481772,18,14,6,0.1111111111111111,0,0.1111111111111111,0.2777777777777778,0.2,0.2,0.1111111111111111,0.47581858800809357,0.9697855286738725,0.40304989396900504,1.0,0
89,11,1,0.3938168392087178,0.21562878335730584,66.7058407429819,18,14,6,0.05555555555555555,0,0.1111111111111111,0.2777777777777778,0.0,0.0,0.05555555555555555,0.4447274335261107,0.76394470482986,0.3025515341009663,0.6719318375441131,0
90,11,2,0.486845783477347,0.2185561248024741,127.71719342347927,18,14,6,0.2777777777777778,0,0.6111111111111112,0.2777777777777778,0.4,0.6,0.3333333333333333,0.5540147970380959,0.7707291525668997,0.4808444013376,0.9077719788355892,0
91,11,3,0.5927575715186114,0.2339561955112673,90.88347206820707,18,14,6,0.16666666666666666,0,0.2222222222222222,0.2777777777777778,0.0,0.0,0.05555555555555555,0.5627245151293615,0.7650920787289788,0.5023934492345448,0.9530345224453203,0
92,11,4,0.5189007314053385,0.18504255505282707,50.12449890764912,18,14,6,0.16666666666666666,0,0.6111111111111112,0.2777777777777778,0.2,0.4,0.2222222222222222,0.46420046774858764,0.7583058492310234,0.3314599483191617,0.9006175143023483,0
93,11,5,0.36518862784821515,0.11446784843337784,70.64014628706981,18,14,6,0.05555555555555555,0,0.2777777777777778,0.2777777777777778,0.2,0.4,0.2777777777777778,0.39362045503652887,0.8235575768953936,0.34767533577325194,0.6780193903239702,0
94,11,6,0.534922324974019,0.5340708290132796,139.6341062449041,18,14,6,0.16666666666666666,0,0.2222222222222222,0.2777777777777778,0.0,0.0,0.05555555555555555,0.5022896151405106,0.8449352362077241,0.3584472401107527,0.8034657172094063,0
95,11,7,0.4026966618478316,0.2775039370498183,68.03557957412774,18,14,6,0.2777777777777778,1,0.7777777777777778,0.2777777777777778,0.4,0.6,0.3333333333333333,0.48649236770840226,0.7509922594147703,0.4268920393037356,0.9779498166721202,0
96,12,0,0.38000101975235007,0.4988383219032952,90.18210160930514,10,3,4,0.3,1,0.6,0.3,0.6666666666666666,1.0,0.4,0.5832270333973274,0.8769611318344539,0.5626182859188554,1.0,0
97,12,1,0.40640604421050125,0.41673989681863205,70.21157997004026,10,3,4,0.1,0,0.1,0.3,0.0,0.0,0.0,0.4253610594191162,0.7691954402857748,0.299460346244716,0.7440325769160819,0
98,12,2,0.4024590817094957,0.24810271832715353,72.0043371380959,10,3,4,0.1,0,0.1,0.3,0.0,0.0,0.0,0.4205423351724763,0.7397407056475445,0.3162801752986049,0.6877151585327038,0
99,12,3,0.6833282275555351,0.3817169732079122,131.32611880485288,10,3,4,0.0,0,0.0,0.3,0.0,0.0,0.0,0.523500643305045,0.6833282275555351,0.39329782957421544,0.5753461804002643,0
100,12,4,0.660664618756222,0.7783606415472074,145.3053358497718,10,3,4,0.2,1,0.3,0.3,0.0,0.0,0.1,0.5293900893510837,0.660664618756222,0.5374564560693029,0.8589358342833358,0
101,12,5,0.44977178081376634,0.4695674529376495,97.78568891885928,10,3,4,0.3,0,0.3,0.3,0.6666666666666666,0.6666666666666666,0.4,0.5585916929249797,0.7952337168585597,0.4930713979190446,0.8681378186166363,1
102,12,6,0.41783076453887275,0.2510802555672069,86.5018028000788,10,3,4,0.2,0,0.3,0.3,0.0,0.0,0.1,0.48866767688255586,0.7200145624308563,0.49357915212280246,0.8671876181497534,0
103,12,7,0.7045657110388727,0.6703309987669711,143.79502674817644,10,3,4,0.1,1,0.1,0.3,0.0,0.0,0.0,0.4128182408663035,0.7045657110388727,0.23467964526738516,0.6703309987669711,0
104,13,0,0.1690333816683647,0.024264823664850582,71.11155364078377,18,16,2,0.0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3734502827612634,0.6802842883373581,0.22810400518840998,0.5864684826073704,0
105,13,1,0.6639211300102004,0.6321566776602918,132.11250270580223,18,16,2,0.1111111111111111,1,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.46832000580009975,0.7852715463484577,0.36126000736559816,0.6468360694742812,0
106,13,2,0.6385350532433549,0.5378785726462695,97.271366863646,18,16,2,0.16666666666666666,0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.5436285866972649,0.8686235283615666,0.4857886425646805,0.8729493215156892,1
107,13,3,0.46699707405561625,0.4338462476075487,110.45077355260554,18,16,2,0.05555555555555555,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.34637033355921926,0.6989828239070095,0.25626446995862623,0.777865955772707,0
108,13,4,0.32295188974663946,0.33912547264032633,70.1567614146239,18,16,2,0.2777777777777778,1,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.1111111111111111,0.5152568521316342,0.960589364973614,0.4433569183845991,0.9955979650878808,1
109,13,5,0.28492601805393836,0.2149786287838944,78.29980598613767,18,16,2,0.16666666666666666,0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.49424309124997656,0.826090805004384,0.43454726881072253,0.8725307310847047,0
110,13,6,0.23380437921536334,0.11457565615019691,42.237917845503816,18,16,2,0.0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3483640821520167,0.5020971936624853,0.21754857042804632,0.4781366045023331,1
111,13,7,0.5113217734369694,0.2770341596084366,71.36179686287367,18,16,2,0.05555555555555555,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.1111111111111111,0.430702713389976,0.6932016417412445,0.30169251770466743,0.6430978537843464,1
112,14,0,0.38260460200929236,0.5213123112809994,95.52518375820006,18,14,5,0.16666666666666666,1,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.2777777777777778,0.562024939720621,0.8738653556581248,0.44267119722915377,0.8204829720726445,1
113,14,1,0.6572478503694898,0.5436474633393718,113.72857706956185,18,14,5,0.05555555555555555,0,0.05555555555555555,0.5,0.0,0.0,0.0,0.40297416012268983,0.6572478503694898,0.3180177423736735,0.606802439092335,1
114,14,2,0.2686842181040237,0.0,31.021309231363755,18,14,5,0.05555555555555555,0,0.05555555555555555,0.5,0.0,0.0,0.0,0.32905477160249885,0.6930367051297563,0.18703032660266078,0.6233331116705371,1
115,14,3,0.4059671033691583,0.361424436269732,68.19649541670267,18,14,5,0.16666666666666666,0,0.16666666666666666,0.5,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.48800046238502287,0.7819924446544727,0.37216668764520555,0.8636144938795309,0
116,14,4,0.8924058264560857,0.8210893338939107,161.24392434439318,18,14,5,0.3888888888888889,1,0.6666666666666666,0.5,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.5860601757817955,0.9206929366666851,0.5287379536321267,0.8210893338939107,1
117,14,5,0.2984376021072043,0.2840505797344855,82.35434446531116,18,14,5,0.1111111111111111,0,0.1111111111111111,0.5,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.4516781941780994,0.8516644472040638,0.36871091792909866,0.7206068228171681,0
118,14,6,0.1981509836931517,0.05616769869858908,40.744488582794034,18,14,5,0.0,0,0.0,0.5,0.0,0.0,0.0,0.34359235750412653,0.5854301396338202,0.18925131830306485,0.4709958289794915,0
119,14,7,0.3358452607869221,0.03076672483774133,54.709629077030165,18,14,5,0.05555555555555555,0,0.05555555555555555,0.5,0.0,0.0,0.0,0.3882339200645833,0.7967295761615002,0.28124522088788856,0.9619368483097251,0
