sample_id,group,node,cpu,errors,latency
5,0,n05,0.7366829710197949,0.07103997655038508,109.30219070424732
5,0,n06,0.6447469490698493,0.0887831418660818,108.48992685751519
5,0,n07,0.7686040202035707,0.08232578216995479,112.42337822394396
5,0,n08,0.7556179800350494,0.08883521850921958,110.15415778171135
5,0,n09,0.7105705357652675,0.07897591401133076,110.31773736513497
6,0,n00,0.24395343283432644,0.03917059850017074,40.331060489162475
6,0,n01,0.2598009034517374,0.024381285280430154,56.65487698199925
6,0,n02,0.2770254978046217,0.03511588639509539,45.24536765701063
6,0,n03,0.2353427160855907,0.04997936477656655,46.231365303689685
6,0,n04,0.2760760723689247,0.027516637770504105,46.50662866664476
6,0,n05,0.24211983803984866,0.019807435834578967,44.5385585877177
6,0,n06,0.22244870217003032,0.06204761330912739,33.850695769001696
6,0,n07,0.3189073776081986,0.03914715686006237,52.4649938772507
6,0,n08,0.2822704394574978,0.02761941231757447,33.004368877613324
6,0,n09,0.238440842495608,0.030691535234028084,38.43158804364505
7,0,n00,0.7175701611434665,0.07829646874284521,102.01210013346113
7,0,n01,0.7326318292595849,0.08317976945480347,117.09955834775349
7,0,n02,0.7087398139490894,0.07738971248345711,126.51484564147734
7,0,n03,0.7120324891581287,0.08482482847726985,118.16833776173183
7,0,n04,0.6394870503021395,0.07799901293081596,96.18936728896414
7,0,n05,0.717687723431904,0.09301720573087222,105.05375960165924
7,0,n06,0.753759721902545,0.08051111576348628,110.46065724674028
7,0,n07,0.7162838849133808,0.06521780499383832,114.15595356689586
7,0,n08,0.7011238379150746,0.09184004825794811,100.0853364126159
7,0,n09,0.7389406240442686,0.08372583519901532,101.59769936535267
8,1,n00,0.6706409731253393,0.08051929525611551,107.34368660440755
8,1,n01,0.7519087108294139,0.07359078206253103,103.4870868423838
8,1,n02,0.6549221132008207,0.08463524298617214,100.00364918641719
8,1,n03,0.79697316369056,0.07197446373837244,107.40046740315832
8,1,n04,0.6971138866703588,0.054524323687941606,106.18478158900638
8,1,n05,0.6954042371888697,0.07085373612654779,105.83599073107725
8,1,n06,0.728970595411903,0.060716440379443105,113.19301158334842
8,1,n07,0.7251926083086563,0.09510330934843492,92.63003858959257
8,1,n08,0.7296723378893906,0.09095701173468368,113.0399488223489
8,1,n09,0.8287590692860053,0.09927635531438343,99.86356929709775
8,1,n10,0.8282136461819343,0.08397834532422631,89.48966836117545
8,1,n11,0.7204520191730892,0.08257867046991135,110.34854027573402
8,1,n12,0.6812817574040569,0.08438463685807635,115.83095092393324
8,1,n13,0.7414571365439954,0.06410262382211626,106.33685663934666
8,1,n14,0.7717423968470115,0.07765006898567171,103.26555695381677
8,1,n15,0.7506382090662358,0.09227825970577401,100.36671108622909
8,1,n16,0.728179851186052,0.08439236017059312,125.71048634175435
9,1,n00,0.17082651209534808,0.03607327132338087,49.83780166347096
9,1,n01,0.4038983212392382,0.04301599725428067,47.599589426489395
9,1,n02,0.24121576389621138,0.017546998695261804,38.19266663058424
9,1,n03,0.29656417616288516,0.025321357442183404,35.62695445464678
9,1,n04,0.2907932280964162,0.03693304904630454,55.32261302909949
9,1,n05,0.31433565198171864,0.03156214549078262,42.220072492919144
9,1,n06,0.2366866954211389,0.04412307760622971,35.03618382878925
9,1,n07,0.33144537280775843,0.024864554773162104,54.235932173044176
9,1,n08,0.33427370858737393,0.04180106686034789,46.18085561468087
9,1,n09,0.2495044820572821,0.021003994539250136,50.80709378958561
9,1,n10,0.2080760281154455,0.023652677419928166,48.284618470935214
9,1,n11,0.2428580378276661,0.03512166008049391,44.70114534396546
9,1,n12,0.29049581725923707,0.035556628184827674,39.09781816661158
9,1,n13,0.2533631001564471,0.016744318045849794,36.75202236228341
9,1,n14,0.3179184740378807,0.015036622831102521,42.08160789055732
9,1,n15,0.20854828334185394,0.03697175301823978,42.62482640232229
9,1,n16,0.30465981716337237,0.02149005748589313,31.68297842245598
10,1,n00,0.1834461492578233,0.017978591957051135,35.75262542804718
10,1,n01,0.18739191744558986,0.042983177532410335,58.77030290118729
10,1,n02,0.24311079675232822,0.029392432791386442,51.93360777892157
10,1,n03,0.2726474506988414,0.01807970365315861,46.693451066027094
10,1,n04,0.23397443335677043,0.03318437866826071,47.165400039972056
10,1,n05,0.22665487215059368,0.041558006669601515,45.98551118687605
10,1,n06,0.31987303814707235,0.016517702196102456,41.42278769478105
10,1,n07,0.3148248069572619,0.021951762935843264,45.04558016214355
10,1,n08,0.19831523194342546,0.03254085908602965,50.17145739919783
10,1,n09,0.22871354667701815,0.03362187918451874,51.06301618748057
10,1,n10,0.26600241213269576,0.0327289888821481,36.99575318132749
10,1,n11,0.16687635078397803,0.04036188090363653,42.77321746602107
10,1,n12,0.30500478925460545,0.02440041513648468,37.212861452499354
10,1,n13,0.31077175738937096,0.025902323105617634,35.53632565254449
10,1,n14,0.3290667047215547,0.03756424463480273,49.606815141885505
10,1,n15,0.27403942252323266,0.0093956882355937,51.27987383137645
10,1,n16,0.199868614412371,0.025401209018407814,41.532672188776864
11,1,n00,0.2492381374991419,0.02925014454624406,36.190066129422355
11,1,n01,0.24768740449650256,0.015978727015749046,50.453669305300316
11,1,n02,0.3288949061231848,0.03230945950567526,53.62633761319714
11,1,n03,0.25914887564732625,0.019643402451802874,37.12698853864072
11,1,n04,0.2569871838889858,0.019801501553819593,40.870582948504726
11,1,n05,0.2284415794477245,0.04198521122729533,53.7067287269688
11,1,n06,0.23168840557858333,0.039332877231283606,42.95372942847683
11,1,n07,0.2596502525032358,0.03819821261080517,44.45953630392731
11,1,n08,0.2823656505646729,0.03592945512368938,43.870125077438644
11,1,n09,0.30051835988207476,0.026955284027819944,53.38603449940881
11,1,n10,0.22861848160840514,0.02677472873754534,42.36127207661389
11,1,n11,0.22356043808263262,0.04409608141720351,35.45085664431413
11,1,n12,0.33047753047549144,0.024609735636728802,61.004116261560405
11,1,n13,0.18788434918664554,0.019385621810020924,45.8728190747901
11,1,n14,0.17777941725358987,0.03135917382194031,35.78464172657573
11,1,n15,0.2805219452485936,0.04629239237397775,39.76505547896248
11,1,n16,0.22725199690578166,0.04686025107215276,43.98490703507401
12,1,n00,0.7444210203058033,0.07080052676105363,105.6448542379571
12,1,n01,0.6802990567915526,0.06547616282725052,112.78690803867308
12,1,n02,0.6982559985615191,0.08915094902670095,108.54219076763489
12,1,n03,0.6865000658357651,0.07082375515739486,106.35930190664526
12,1,n04,0.7732329334916067,0.08407579767197958,127.73735954327361
12,1,n05,0.7683704586574955,0.07098030652129024,108.6114283860434
12,1,n06,0.7675218019692972,0.09022108695235301,111.68977149894131
12,1,n07,0.708646054972489,0.08292905710311584,103.81298344435437
12,1,n08,0.7557044066764527,0.06813795588364294,100.2967902794087
12,1,n09,0.6897297567989032,0.07567205193118544,98.14760793531154
12,1,n10,0.6630650698364575,0.08177967689051756,126.69918493869685
12,1,n11,0.7481310311682261,0.07725149720359693,109.22326980925722
12,1,n12,0.7745851830645128,0.08161948500815228,119.05097482057354
12,1,n13,0.7485401206069232,0.09440882346927544,101.21786807157518
12,1,n14,0.704437151569335,0.06620486565908258,109.65011036816537
12,1,n15,0.6585101825815334,0.07027891862018538,110.1722811956617
12,1,n16,0.7041554412092367,0.06954307516204536,125.99688801444313
13,1,n00,0.2671955665859101,0.004893834100592857,44.41427978145789
13,1,n01,0.296361030958119,0.02019208181963894,50.431092684872745
13,1,n02,0.22700965837414128,0.021545060906522813,45.287613743932226
13,1,n03,0.30280377766116795,0.02645153401965981,38.405201446513324
13,1,n04,0.2841706487974081,0.03262709399094752,48.296116125452606
13,1,n05,0.2011093772900783,0.044132786188394044,41.622311711448944
13,1,n06,0.23970469895401264,0.012538698511547312,54.449201222666666
13,1,n07,0.17949438824990324,0.03934011099341782,38.77361897157682
13,1,n08,0.2605422908722708,0.06095978659345991,52.40991204608345
13,1,n09,0.19984175675656984,0.01042177444722222,53.43544543704984
13,1,n10,0.2465981190071083,0.044364058398340456,45.23161354313666
13,1,n11,0.25136909452652406,0.022722188771687125,31.46682143763102
13,1,n12,0.2969904761650108,0.0003924211365755152,43.26741185192054
13,1,n13,0.24296696495462305,0.01274466457725329,47.316804305103716
13,1,n14,0.3094680863997845,0.03866074997933722,46.90032543061664
13,1,n15,0.25907814687859815,0.018190111356556106,38.701845728627035
13,1,n16,0.2805875237831173,0.0322644695188682,49.62926891705381
14,1,n00,0.2626069291289771,0.04331165376328051,47.96882043737499
14,1,n01,0.2782429162946668,0.03055259654897033,46.763094305841584
14,1,n02,0.3125874171596779,0.020491755390073065,40.82504692442333
14,1,n03,0.23664467153035706,0.03410294678554825,48.91527848269161
14,1,n04,0.27234849653177867,0.028318839234990244,47.139690320397875
14,1,n05,0.3095755826572061,0.021515187429136544,35.39299618431652
14,1,n06,0.33236096360904915,0.02049917530485785,45.005386685906124
14,1,n07,0.3672505840555141,0.03425917287435036,43.437386105328926
14,1,n08,0.2035771601943704,0.03110538334384557,45.817993714116795
14,1,n09,0.2931332787842721,0.04526232209214355,44.30164486208209
14,1,n10,0.2932301509451571,0.019569313658996,28.8977405260801
14,1,n11,0.20708941836940364,0.040340816652452025,50.21286071642159
14,1,n12,0.2806764171253607,0.029354837878133703,47.39929368836384
14,1,n13,0.27567526793196917,0.019499221398575836,52.97295465040626
14,1,n14,0.2608515465880009,0.05065299145603421,49.553765682224125
14,1,n15,0.2871328410426065,0.02855003955249303,40.206290729336224
14,1,n16,0.28721660713140057,0.013401133261081388,50.529749479445435
15,1,n00,0.23989959144479797,0.03498240931054857,63.8460415491802
15,1,n01,0.27219631183702603,0.04117503023441215,50.64771225690475
15,1,n02,0.19696634976868566,0.01394318306662324,33.220656091476286
15,1,n03,0.2494247138525407,0.03199226523630428,46.01965241985842
15,1,n04,0.25583202610904693,0.0065513930738447836,29.910584069346893
15,1,n05,0.2261947731100446,0.015333504776707037,47.790840740341544
15,1,n06,0.2944750213530307,0.043534458672370324,46.34895175248868
15,1,n07,0.24710088469051186,0.022676495803838098,39.61341632157985
15,1,n08,0.25230484896106364,0.01260467883009821,48.93357964447197
15,1,n09,0.3289666181115498,0.04435994468709062,35.127244190608714
15,1,n10,0.26967297307824667,0.032276080559873965,38.50769537825102
15,1,n11,0.17117854854362724,0.012745647262312768,46.07882439856774
15,1,n12,0.3109898463912734,0.044464158226307234,34.06729928581174
15,1,n13,0.2518850739685599,0.028336327857163314,38.5580779765514
15,1,n14,0.29423668803838005,0.04365592507239851,33.46538990100355
15,1,n15,0.2670691063869941,0.025546662831939855,57.877422755119326
15,1,n16,0.25186752459321793,0.05995607885833876,45.700120159893494
16,2,n00,0.6918439611678407,0.05840991172525297,107.48573320093456
16,2,n01,0.788431827306561,0.06858531431335402,108.78420508150764
16,2,n02,0.6776145018049514,0.08452672532649882,103.58200659936725
16,2,n03,0.704528115117465,0.0632583622044628,126.26622717578766
16,2,n04,0.7870720557878514,0.07682042438762109,98.55048340114884
16,2,n05,0.6501451188857436,0.08115976454391095,120.04319810792117
16,2,n06,0.7545385887337581,0.08863579118827769,99.37875210582636
16,2,n07,0.6971922849147236,0.09218474709579111,116.53691689578976
16,2,n08,0.7479926383228506,0.08374965264835266,122.11349369215783
16,2,n09,0.7206779614965494,0.07458322189942443,115.45239742787712
16,2,n10,0.6098559071817411,0.10202233019591472,112.72097768867098
16,2,n11,0.7414434185491484,0.07365727571189698,98.30004197457511
16,2,n12,0.7211872561768583,0.09187068771639269,100.73429608410055
17,2,n00,0.7359148527797797,0.10270987880132343,107.81472901042125
17,2,n01,0.6976706172117759,0.0794786046501146,109.01388329971364
17,2,n02,0.7173975375384961,0.08377299487070897,91.5059589658981
17,2,n03,0.7460005454415222,0.06815434513852467,105.20156672469737
17,2,n04,0.6918896566787958,0.0706799703756835,106.18981543897172
17,2,n05,0.6973078376031654,0.09040377930079921,112.1723187192269
17,2,n06,0.7347727630339539,0.0951529300317373,123.00974387368183
17,2,n07,0.6363480305821207,0.08280980504719715,115.46557048725926
17,2,n08,0.7716064918734861,0.07269562812695912,107.5563154307373
17,2,n09,0.6340070631819279,0.09173265931391945,118.11338393271957
17,2,n10,0.7290375463265334,0.09514639234920778,104.18735307084957
17,2,n11,0.7111305365742443,0.0915517434146607,127.6026320590353
17,2,n12,0.6893535879983732,0.06910621011656104,101.09354006128859
18,2,n00,0.8235142821214966,0.05957615842456025,110.9249499528945
18,2,n01,0.6441132378621679,0.0698954024274761,103.31426352536687
18,2,n02,0.7387969738615375,0.07458925669213863,101.35038039333224
18,2,n03,0.7038626545059896,0.07762603456589104,106.09272577991841
18,2,n04,0.5795464911469674,0.05877057115423284,113.57456662530763
18,2,n05,0.6768213451556488,0.09291274034080145,121.80064020249739
18,2,n06,0.6791396066262276,0.10256710342827749,106.58936179897277
18,2,n07,0.7353629604651726,0.06942288961293545,115.75708583078332
18,2,n08,0.7270729189892173,0.11812881410609044,117.09695512703155
18,2,n09,0.7035447049632343,0.08676289181134039,97.12980938794625
18,2,n10,0.6740678279818525,0.0950776911548115,109.92232994173028
18,2,n11,0.6968947550105062,0.07323001423057934,119.97447751614752
18,2,n12,0.7793730946468606,0.06881016363289723,121.18660578739888
19,2,n00,0.8164017908758655,0.0898481766561019,103.63095679497712
19,2,n01,0.725859893376278,0.07150301224250538,118.69678926489512
19,2,n02,0.7074528580182323,0.0845690359199931,107.11683257177549
19,2,n03,0.7860920877950062,0.06802297476424357,101.98106317333524
19,2,n04,0.7716363257803812,0.07377001017429541,96.42298483697189
19,2,n05,0.696075224160166,0.07244029211867845,109.01424249349947
19,2,n06,0.7496258216990836,0.057776995889516396,116.48590819250497
19,2,n07,0.7276266533142823,0.09626199682810854,103.39948525964041
19,2,n08,0.7409878008198587,0.08346335621125878,110.88487092208379
19,2,n09,0.7119501593524092,0.07637875959983227,104.36352465076959
19,2,n10,0.7150113781899498,0.09586193747964937,106.99330906172756
19,2,n11,0.720307359565105,0.06421252097319384,108.74722987815024
19,2,n12,0.6969780861184132,0.08104328389426682,115.2641001530403
20,2,n00,0.24165413590272972,0.020618314109062882,49.07684506872857
20,2,n01,0.20553781441147262,0.06109271249565018,49.792278080407485
20,2,n02,0.23186045589919332,0.011874802204311054,48.82748224648785
20,2,n03,0.2366751646409645,0.04378534341585051,55.97248252802743
20,2,n04,0.3317728782939315,0.045450122768368184,41.04512097521769
20,2,n05,0.29040587579742616,0.04817928124574153,41.05669500559759
20,2,n06,0.3209739230493835,0.005248844839427613,59.19657359171285
20,2,n07,0.23921361255690504,0.03728700264046509,36.638987269252816
20,2,n08,0.2935141220738058,0.04928845868630066,33.372999175309616
20,2,n09,0.20608597786987418,0.03686958546228836,50.850060824302226
20,2,n10,0.37612740787846694,0.03966751250935621,37.56011580188409
20,2,n11,0.21868832936956942,0.01623813928110655,40.663562159935694
20,2,n12,0.2725493801280322,0.01151802108336204,43.01685275544248
21,2,n00,0.6589746629847036,0.07132051032629942,98.59937413771152
21,2,n01,0.7749952159640743,0.09139190703999871,118.89825439749352
21,2,n02,0.7757895267324622,0.07997141710365578,111.01936189589334
21,2,n03,0.7085367973366116,0.07537704277722582,107.78533773255525
21,2,n04,0.73425055368581,0.10566076525715051,108.58288397450978
21,2,n05,0.6745047665890848,0.08773119584785971,96.8478289843885
21,2,n06,0.6795253523546704,0.07956329582701055,113.62468594191887
21,2,n07,0.6814726239171551,0.0833216774080935,108.17959406716676
21,2,n08,0.755983938177494,0.06028813908350653,101.63512004753107
21,2,n09,0.66089246667437,0.0696374650719839,108.64915535694392
21,2,n10,0.7171549117865291,0.08563020842929903,108.34238242075007
21,2,n11,0.7615980086810373,0.08398242072166373,111.54472442061966
21,2,n12,0.7195184293414283,0.08161188954940232,127.21140191986088
22,2,n00,0.7266768169219382,0.06936790326449734,111.88511732115548
22,2,n01,0.6805385177023544,0.0746607895790468,108.92578325689063
22,2,n02,0.7236694441537765,0.09408746583995868,112.62582761549154
22,2,n03,0.7042714411664193,0.08829823675656466,88.84972638384716
22,2,n04,0.7844818034700323,0.07262124219695007,109.63664931834695
22,2,n05,0.6917577332517485,0.07630829553106934,124.01559129227795
22,2,n06,0.6851445948497011,0.07387101705969236,104.67758341348146
22,2,n07,0.7900139432901883,0.08200663207414799,112.13970992792667
22,2,n08,0.747966637622135,0.07935856664723526,104.36948928809993
22,2,n09,0.7568446545944962,0.0715423083738338,114.88272640932163
22,2,n10,0.7161913291061651,0.07479754154712889,119.93550875611626
22,2,n11,0.6824477289358705,0.1011199691709102,120.46069489123003
22,2,n12,0.7574482486506396,0.07844164851894316,117.73490959135
23,2,n00,0.751348942010263,0.08932819930719232,107.49539651815562
23,2,n01,0.7813565325132645,0.07570260527650051,112.45699001336443
23,2,n02,0.7623650585576318,0.09829747954250871,106.4673682254573
23,2,n03,0.6780301713663027,0.08152791994895157,113.14200758433746
23,2,n04,0.7533534353954248,0.07978991604032055,117.54524026154398
23,2,n05,0.705381171637714,0.0618852529080426,114.12030515598175
23,2,n06,0.6998435736695074,0.09209874062417366,101.75604681085619
23,2,n07,0.7285200146014886,0.07393361894446028,99.42275471191155
23,2,n08,0.7681914652465889,0.0714982123427443,94.79759184608437
23,2,n09,0.7413982510622641,0.07455925129440492,103.76839756453649
23,2,n10,0.741940087513581,0.08852223403331524,96.99356096733182
23,2,n11,0.6931522099204883,0.06794629110511723,117.57080985655054
23,2,n12,0.74457213322014,0.0892874684169386,107.40508287430595
24,3,n00,0.6816470744110243,0.07522652492990217,108.12952626704042
24,3,n01,0.6699682441030863,0.06855550880021255,104.13442221258786
24,3,n02,0.7684841170653435,0.08398132695019998,116.55785992481287
24,3,n03,0.7437854382316191,0.09025533336770224,98.15249523574884
24,3,n04,0.6623836475950279,0.07943472563312738,112.26802404080875
24,3,n05,0.7830913981215732,0.08952788270294758,114.27786595238796
24,3,n06,0.7422142532404025,0.06503911247967706,115.67578966066726
24,3,n07,0.7657000283766555,0.06851945759754875,96.64910951308185
24,3,n08,0.7087725364505758,0.07187560334804963,113.63944914864071
24,3,n09,0.7439910160232436,0.07308068426637014,112.64560919469191
24,3,n10,0.809991132975894,0.07711597999572502,112.46264383990207
24,3,n11,0.7014706207643477,0.05828351860132329,111.45945330021145
25,3,n00,0.28955869264722706,0.03578144489526165,49.114104106064126
25,3,n01,0.21783005066773642,0.04356862004257798,42.89722520696967
25,3,n02,0.30089891894426624,0.015208632851407227,24.64905365194773
25,3,n03,0.28457221860249876,0.04712154195194608,33.83600252327827
25,3,n04,0.2701926853894783,0.03240780144091248,53.822306313821784
25,3,n05,0.24689615051740416,0.026167006489762307,51.737570883945864
25,3,n06,0.19320239219096372,0.02317660323413923,41.62119823314458
25,3,n07,0.22651957852022986,0.04100500756211465,26.70593307032694
25,3,n08,0.23501092882485455,0.02934849390953072,40.797853647208264
25,3,n09,0.2276786244537871,0.021192422253811856,58.90129803915731
25,3,n10,0.33061266374360637,0.02753365160744251,43.91299115078554
25,3,n11,0.20014151615372208,0.018903461873262216,55.28688740986744
26,3,n00,0.26810840430941885,0.036295420209632515,53.61255064882813
26,3,n01,0.20691286858787475,0.06025276546834048,49.226760117551265
26,3,n02,0.29846916917436406,0.05428113990564132,40.79489290877888
26,3,n03,0.29454011651938766,0.04735652140514092,51.43263656583069
26,3,n04,0.24635673877209702,0.030436701618712286,44.38508966780029
26,3,n05,0.23883392459301897,0.029537484619551947,41.34812446850269
26,3,n06,0.21986596636121222,0.02674614227183877,43.42765390713238
26,3,n07,0.23811341586097048,0.04298372143344903,44.46694404793447
26,3,n08,0.2073739623122247,0.036939878006336725,31.095561658154168
26,3,n09,0.2466158881950733,0.031796845252712216,43.868375610871226
26,3,n10,0.23974572102634956,0.02658168718853887,45.38803974974679
26,3,n11,0.20134062378246526,0.031137851278109207,48.18739629395949
27,3,n00,0.26860290426069877,0.03065114034875135,33.78164632702892
27,3,n01,0.27397738268536215,0.03417535141613504,35.5625725174781
27,3,n02,0.2710006849921211,0.031153358339448482,41.96530188554414
27,3,n03,0.2631715876005353,0.0397223246187601,38.007287249019406
27,3,n04,0.24929206972636617,0.04363542725749117,40.53846045171892
27,3,n05,0.19151608800848696,0.019936022928278868,46.70636233055577
27,3,n06,0.2365744620597678,0.013890785694995678,49.768690391847755
27,3,n07,0.35977387586432,0.02129793966569849,52.6673416276439
27,3,n08,0.2754766762087223,0.043380022417162684,61.57944971159243
27,3,n09,0.2818426262780722,0.02277175785594917,44.230244567080746
27,3,n10,0.2926326271942677,0.02645849461795458,38.00416709167016
27,3,n11,0.2105565851787921,0.03039629228804221,53.13005204562806
28,3,n00,0.27191543069303653,0.01824742718568573,44.40752005000402
28,3,n01,0.2108654341041059,0.05384481689411537,45.110388448118975
28,3,n02,0.21273174532388456,0.033036681540644784,41.77322751059236
28,3,n03,0.18643427610361957,0.04101128291049148,56.751449955257634
28,3,n04,0.25506530545659467,0.02566074617100643,50.470617444890635
28,3,n05,0.24302408180752053,0.026368201763539146,56.30394830426422
28,3,n06,0.08878995778517054,0.03127175815670961,39.68630123069392
28,3,n07,0.27959951506213654,0.025667259932824617,53.38860788036532
28,3,n08,0.2381135183134729,0.0,44.16582235400301
28,3,n09,0.2513534446185683,0.04809922672820316,44.702954576627
28,3,n10,0.3061554333095752,0.015110145029296538,50.38426247944287
28,3,n11,0.23351455388326026,0.034264251819934755,40.37631898879735
29,3,n00,0.29307007717526323,0.03434425177419251,44.49845555213169
29,3,n01,0.19247375118680693,0.024434881370974444,49.96806947656546
29,3,n02,0.24337022435562045,0.0540528940311569,64.28240596052264
29,3,n03,0.22609211514083818,0.020698478803451423,33.327800973622175
29,3,n04,0.27433048081279443,0.015773927357201768,53.35769721150405
29,3,n05,0.2097248183245634,0.028308832909702666,27.225011357631416
29,3,n06,0.1688265977585025,0.014187106975837482,54.352087397856245
29,3,n07,0.19158272213695798,0.02994040677004331,44.26009109410677
29,3,n08,0.23316903712504083,0.03228232300810543,46.60511442179351
29,3,n09,0.34678111291464453,0.012402848808376533,46.095204039901105
29,3,n10,0.19768953915018142,0.029125339102252498,27.861384566172816
29,3,n11,0.2539869429593138,0.021294243041913116,46.90935139123941
30,3,n00,0.7180315935241369,0.06939441429258131,85.00372355632254
30,3,n01,0.7686907936694461,0.07527345045699314,118.5426510408622
30,3,n02,0.7228427791495372,0.06244709279101139,103.1003613823415
30,3,n03,0.7146044197830972,0.09209235896910947,126.04261337608703
30,3,n04,0.7465470972008826,0.07406953822998263,107.64998764501193
30,3,n05,0.7714392187112814,0.066455774748936,115.16608718691553
30,3,n06,0.7817349855767795,0.08405815562215357,104.7079552113737
30,3,n07,0.722678288292534,0.09331694401363368,121.2152641019525
30,3,n08,0.7352501464917952,0.06491225648533443,111.73150207594598
30,3,n09,0.7547489209788603,0.08627984007785802,108.26008060232384
30,3,n10,0.6988007402765394,0.0762740018752336,98.45554530577422
30,3,n11,0.7229595950692744,0.09058798205954974,107.09651416967134
31,3,n00,0.2304591927158461,0.027462439536605845,37.109352764055444
31,3,n01,0.2394990744680034,0.03976998333021163,52.634790897956776
31,3,n02,0.2757620392581323,0.012583011119328837,41.66253838266714
31,3,n03,0.16821941747928992,0.048083758656896174,28.505168443211264
31,3,n04,0.24215515582325653,0.009019409669754234,47.74084831017001
31,3,n05,0.28370309922730974,0.03148197457470243,46.10358984043801
31,3,n06,0.20675963524807492,0.020479047579612747,57.63992747203008
31,3,n07,0.22860955890185816,0.02504755150456512,56.252234594768794
31,3,n08,0.23149293747930103,0.021202242329224914,48.64198867466608
31,3,n09,0.20306047413051204,0.021367779955448536,36.174825246961454
31,3,n10,0.28489568431887635,0.0191789590292765,54.576166727310245
31,3,n11,0.2075260446847274,0.028962295662905115,42.672080913354705
32,4,n00,0.23046901126248998,0.015502192735703661,48.11645971186273
32,4,n01,0.21273390229956393,0.010138663518286028,43.26615050831143
32,4,n02,0.3118716381428018,0.03806727450053747,39.34763508718974
32,4,n03,0.23436673636998967,0.04323596553304705,46.07278771225042
32,4,n04,0.22481264887499172,0.009863451664741053,36.39663384574222
32,4,n05,0.27060000207996915,0.03355620298323354,36.88056063917607
32,4,n06,0.20898923382122211,0.02036450269132909,29.136342352399517
32,4,n07,0.2781747989342333,0.039919927187944106,40.57513106515351
