sample_id,group,node,cpu,errors,latency
5,0,n11,0.644415244148773,0.08262704169981655,118.19738110877555
5,0,n12,0.7132585985212381,0.060965493910295446,103.97883141895643
5,0,n13,0.7403622147184555,0.06656838403742278,114.47066959495316
5,0,n14,0.7190350086551465,0.07816553875571049,103.47841146315506
5,0,n15,0.6674572230712665,0.08618755489585345,124.33515850268796
5,0,n16,0.6568082300751219,0.06540076740107367,118.92955264265862
6,0,n00,0.7271096557928521,0.07262387640659568,112.56563843763531
6,0,n01,0.7733112052466007,0.07207071741706714,102.3832785655015
6,0,n02,0.7200418271148669,0.09317345165426505,102.5874235307303
6,0,n03,0.7721893307943758,0.08349617770726628,110.00825676991921
6,0,n04,0.8175093298550233,0.07719010109116123,90.9243063526385
6,0,n05,0.7303880741033346,0.06748318076420083,111.65656660430413
6,0,n06,0.683923583882392,0.08176557627048049,123.25675657165154
6,0,n07,0.7761436704149546,0.0822045669220339,101.48399048654673
6,0,n08,0.7284021813301104,0.08611714919015286,109.24558425374208
6,0,n09,0.6988252098341609,0.06322346451186849,101.8818108819481
6,0,n10,0.7664070073677018,0.07913105452463694,112.75307360979474
6,0,n11,0.699794817488055,0.07408624335885362,101.08488047965207
6,0,n12,0.7019139933220608,0.06604405346425837,99.41701091758296
6,0,n13,0.7123783546239724,0.07046595640684224,97.73979901157391
6,0,n14,0.7480721947862753,0.06296758643850464,115.79979829439397
6,0,n15,0.6748138558805079,0.07596422573443298,112.14890665373336
6,0,n16,0.7424627047253148,0.08829018354663985,108.14989533479446
7,0,n00,0.7044506157048318,0.06750648189752201,103.9385554392004
7,0,n01,0.7557267339828877,0.08967555328275785,121.26214424302388
7,0,n02,0.7532489350940472,0.0902891485292499,101.94764533200927
7,0,n03,0.6909869418446046,0.07746997710659494,128.14446814649352
7,0,n04,0.7579169874648866,0.10232168450503024,105.85550805209014
7,0,n05,0.7136488445783815,0.07490185680205177,111.61226601892028
7,0,n06,0.7512799223930093,0.08434932084511389,111.18879246681402
7,0,n07,0.7550787354159463,0.07751074869312145,108.13203504620387
7,0,n08,0.7246666883716885,0.09522553601370143,99.954175933992
7,0,n09,0.6964583955622041,0.08588396303436081,115.48190599536305
7,0,n10,0.727860869831163,0.09631233520941404,108.69237129639146
7,0,n11,0.7944314301404647,0.10216330884630424,108.68516237149413
7,0,n12,0.7215853222035036,0.07254786749625655,119.25196503016159
7,0,n13,0.7593090663469838,0.08191571465058868,120.64104000258463
7,0,n14,0.6963840676589466,0.08316385379695959,110.50313496407941
7,0,n15,0.6639792031789759,0.07715739962313484,104.8594537986811
7,0,n16,0.7460921096687096,0.06657800133147443,120.18172184477213
8,1,n00,0.2777583143353339,0.03608107666885068,46.32406090940757
8,1,n01,0.20840016305035325,0.043031288179812284,49.674090081795796
8,1,n02,0.22749179466513791,0.007559623797240147,51.26423188955147
8,1,n03,0.27906709076008884,0.04998585360621201,30.662476264725385
8,1,n04,0.2890361722636466,0.027933138698813965,43.66360066058899
8,1,n05,0.21809831865436255,0.03279736816574307,44.06542468169851
8,1,n06,0.286892887100097,0.021080128816366707,57.93890137740925
8,1,n07,0.26511406873694293,0.04057339030464754,45.76646977245898
8,1,n08,0.2585583298948305,0.022232438914592395,43.535464861312306
8,1,n09,0.2731949222593197,0.01743007971513496,47.13820430860294
8,1,n10,0.2472174325860034,0.03363703891230458,59.96727657453502
8,1,n11,0.255591905333341,0.0475426495107452,37.735822624766975
8,1,n12,0.33042216550947995,0.02016359406725116,47.62037095477944
8,1,n13,0.21724830972033726,0.021014365835984275,47.1982223280278
8,1,n14,0.24536798704274188,0.04927815597888567,45.925133932673326
9,1,n00,0.22863518246099546,0.024399068698070986,42.01437201762921
9,1,n01,0.2361264502469558,0.05005486578247635,37.02303180469369
9,1,n02,0.22155478689410635,0.03613480688458074,36.894154590470265
9,1,n03,0.23048924816978023,0.0111159632348083,42.86837994303669
9,1,n04,0.20231271971954706,0.03677241524356294,59.533487384479706
9,1,n05,0.21421782325169306,0.039423886366254664,45.3158326206209
9,1,n06,0.28817692759352037,0.04476782421755526,36.260235863647864
9,1,n07,0.1877820987498321,0.036207417111485105,29.953205252373127
9,1,n08,0.2719738683612805,0.021866726783231462,48.52905361481729
9,1,n09,0.27943826380174625,0.042442856598989664,41.69019849159459
9,1,n10,0.2964777745332621,0.024753678653636462,55.40489686788471
9,1,n11,0.25818491671883015,0.03140245332747373,52.87367538109218
9,1,n12,0.22899083030342587,0.01617184990754944,45.50943400718002
9,1,n13,0.260666287852277,0.0668437152706409,46.198820775795035
9,1,n14,0.2530507282715961,0.016424198718672962,33.141016975266304
10,1,n00,0.25004190450036434,0.005323882657432704,56.360373430390375
10,1,n01,0.29038229358079054,0.04444649951537021,40.89352920400549
10,1,n02,0.18827308395776227,0.04104312177045791,36.23891198760022
10,1,n03,0.2229642803902085,0.04399534617116729,51.56676203521664
10,1,n04,0.22048502534197395,0.015406013894307789,44.09709999093214
10,1,n05,0.2846143377430607,0.019166679622986047,37.82783740861265
10,1,n06,0.21797264866067267,0.014071875207465508,49.38714649259321
10,1,n07,0.21271613621049484,0.03435573503465197,48.51986370774915
10,1,n08,0.20406142603120164,0.03536258639033097,38.164797414297766
10,1,n09,0.23686605885610487,0.022509060093128787,51.2290753553268
10,1,n10,0.2527287782185213,0.016847998436881707,47.4690491101576
10,1,n11,0.2580141129058064,0.02897552973861945,48.91497923722992
10,1,n12,0.2340951797607898,0.026791467364272722,24.665011831727103
10,1,n13,0.18953773651652364,0.01963965545013059,40.29076426489415
10,1,n14,0.3629828567380016,0.04340280752639874,35.42903371986261
11,1,n00,0.7460244244331607,0.09838569989245569,111.00294990758597
11,1,n01,0.7540915447545881,0.08012061317277089,102.05348968510174
11,1,n02,0.7158325211316067,0.10283057809446339,107.99765350049293
11,1,n03,0.7516398576812131,0.08520491516853536,118.7224538002527
11,1,n04,0.755959355020825,0.0595230518362493,117.9575569280669
11,1,n05,0.7302519718656044,0.08180519838265304,127.01762532562692
11,1,n06,0.7162572213042101,0.08369551678916823,105.72930316237029
11,1,n07,0.7687964900396925,0.08327236780057325,112.21298534759885
11,1,n08,0.7621971688681745,0.09017327150160641,100.41008270375117
11,1,n09,0.630903496003788,0.09082085690960509,114.44310504142018
11,1,n10,0.6143010976987127,0.08610308775810485,120.74677134414675
11,1,n11,0.757117280905203,0.08960966611350048,103.09320684192977
11,1,n12,0.7532716285791888,0.08895815534741172,104.23886243633615
11,1,n13,0.6874473911764272,0.07646268492314434,114.67681456438088
11,1,n14,0.6782788141790038,0.07966207840501612,108.73345506597362
12,1,n00,0.21814260596251223,0.03816874197769372,45.32300396940808
12,1,n01,0.25310953459712854,0.025455666029588535,33.24611349192819
12,1,n02,0.30233833842502805,0.04357372071163302,44.857452077800716
12,1,n03,0.24660306878414137,0.04169418543940555,45.30165089432141
12,1,n04,0.287864875738545,0.0044070854194532515,50.31089683039956
12,1,n05,0.2799660782896591,0.023737445847657683,54.012216022751225
12,1,n06,0.25073699049883114,0.037073512393481826,46.86776954795078
12,1,n07,0.2542366333891852,0.03214761793074479,48.70950663303604
12,1,n08,0.28057828945327856,0.03686832538939417,50.4832314358238
12,1,n09,0.23716371969434166,0.01848919844692043,50.021740525583425
12,1,n10,0.23339011387626551,0.022044646541684122,50.93724058180367
12,1,n11,0.31177528385996334,0.026527280056973516,55.381210969503215
12,1,n12,0.25299490378504685,0.02810330938488187,51.42965690963204
12,1,n13,0.20776004935955644,0.02808027645913891,48.058874922021474
12,1,n14,0.2381103981841902,0.0328947453473859,44.837938560230405
13,1,n00,0.28224390317815234,0.018404365997305727,56.21763437230146
13,1,n01,0.3375142938735728,0.023217686707287986,46.3593655017208
13,1,n02,0.197244216691844,0.02694620189088586,39.09323310563557
13,1,n03,0.25730638716791276,0.0374572594730113,48.13421468695343
13,1,n04,0.2921726330453761,0.02430463170726945,43.23333616377767
13,1,n05,0.2674414548729217,0.009862739300987678,46.794150605577116
13,1,n06,0.23979661769128624,0.0458946795840004,61.280123612328495
13,1,n07,0.26285176913204006,0.029786032365713748,42.62105191867663
13,1,n08,0.2212765833124724,0.03261332301493057,40.24248263581063
13,1,n09,0.16883914980650833,0.028402221921202304,46.687675853653964
13,1,n10,0.22578320503313382,0.002847616145100103,46.00461442448692
13,1,n11,0.13941007407142414,0.05249276955834127,59.75765115938138
13,1,n12,0.22616640934448606,0.009532310333535528,41.148341956272915
13,1,n13,0.22738091070963803,0.042906852696427716,47.08888440116081
13,1,n14,0.2897870089807209,0.03626287881613984,43.76787817192473
14,1,n00,0.735469315130652,0.06500073519546518,103.77752197477983
14,1,n01,0.7294215561686008,0.05153468315999045,107.91660427859915
14,1,n02,0.687432919149553,0.08566005108356115,105.59254571949373
14,1,n03,0.8157684937056703,0.0684545196373597,117.22549849378352
14,1,n04,0.6553734705493244,0.08266062055373725,110.73701004171431
14,1,n05,0.7520271876005623,0.07255624591102548,120.58670710853004
14,1,n06,0.7609949369874778,0.08439806247280092,105.60548968567984
14,1,n07,0.7621464994949392,0.07420415279920428,119.5699646400039
14,1,n08,0.6933348283837789,0.057652492533853954,109.2579731730119
14,1,n09,0.7987417498398444,0.08596252012796908,105.02665265424936
14,1,n10,0.682556060525769,0.07350428861046508,107.96380766220325
14,1,n11,0.7234591587614773,0.09246033669708002,108.16671710583151
14,1,n12,0.6929471302666245,0.08310805727915953,112.41459458874056
14,1,n13,0.7184379815536499,0.08128668901586603,126.30284718378888
14,1,n14,0.7311258581269272,0.0884438962893451,109.42665409879417
15,1,n00,0.2635145882455489,0.042560041430825896,47.09626192978004
15,1,n01,0.225490847577445,0.024581909457755766,54.10106459499394
15,1,n02,0.23166077079988956,0.015354845381030378,42.97674326565609
15,1,n03,0.2369512083005129,0.028810173154371416,53.29362817589972
15,1,n04,0.2765965350189475,0.008536178764507157,51.156769644983115
15,1,n05,0.24006143193348098,0.02649412335819309,27.701536478941748
15,1,n06,0.16156970165896717,0.045008291849296805,49.41473327093826
15,1,n07,0.26001827745877937,0.028509077910816045,47.30386050256745
15,1,n08,0.20154977481604175,0.023472339333850237,26.519143106702145
15,1,n09,0.20913714182121446,0.03244676831987746,55.169967666232395
15,1,n10,0.20638526804733787,0.04888306191742538,54.68316800505033
15,1,n11,0.27962814764630367,0.024188278207672997,45.14330337391984
15,1,n12,0.18860548312233866,0.006538450348653111,35.67179408800419
15,1,n13,0.3271047718772608,0.03296501390486664,60.29074755426199
15,1,n14,0.16678325429609714,0.024143462718484915,43.7849614825909
16,2,n00,0.7210955790274635,0.09026125158384649,115.91037087402472
16,2,n01,0.703559008843667,0.0895723113198882,101.56110333209966
16,2,n02,0.7403329661881867,0.09045630186934757,120.40231625524912
16,2,n03,0.8139198289045451,0.09319972403187979,108.6457854401737
16,2,n04,0.7414012585593199,0.07798172978534725,126.93714647931482
16,2,n05,0.741482719042659,0.08390561466101373,96.84545157369877
16,2,n06,0.7012984774455299,0.09811751034357419,110.25787934777635
16,2,n07,0.7768428873194736,0.06842267526697447,118.55392201019629
16,2,n08,0.706575182323228,0.06023342275631543,107.7292781795756
16,2,n09,0.8017100655962698,0.08110506769173192,116.6643902825533
16,2,n10,0.6675563752151754,0.08317945704244763,113.32968496260149
16,2,n11,0.7696317260585469,0.09391271071049323,119.35533325838814
16,2,n12,0.7443566378450298,0.07250409800226855,110.00171974588444
16,2,n13,0.7318566010837647,0.07115798804318355,111.20780879637047
16,2,n14,0.7286057675369747,0.08305226501805879,126.63933013168942
16,2,n15,0.7064935881788147,0.07290402069137386,99.03184900146633
16,2,n16,0.7034883879219545,0.0848579505559747,96.21054009988413
16,2,n17,0.7578937224762206,0.08832931777449558,113.43913096958977
17,2,n00,0.2830904652973282,0.02463816113113547,35.772356258551525
17,2,n01,0.31502426316167204,0.028173374975444948,43.57706601644493
17,2,n02,0.21601507231798417,0.038988056707107484,47.30641846782941
17,2,n03,0.22026448136642954,0.02826564744885178,52.207435288314706
17,2,n04,0.2085103599574103,0.011846738859762115,54.52792300905148
17,2,n05,0.2943399712328164,0.032871186704914235,47.84329471146202
17,2,n06,0.2307304070874262,0.0394470282337921,57.48207193107558
17,2,n07,0.24293018109371303,0.023665501576468368,44.027037743942365
17,2,n08,0.22909005346779515,0.05418447832796249,49.590451067080714
17,2,n09,0.17929086274431633,0.052891667875881815,40.22836328818368
17,2,n10,0.2750649093897847,0.010689220954597154,59.58385784334423
17,2,n11,0.28138435976102666,0.01647855944016468,49.02858350828556
17,2,n12,0.2192961043582983,0.046243514966844305,45.57134881309541
17,2,n13,0.3219307217133494,0.03646058296082813,54.40570632106713
17,2,n14,0.2802304248841964,0.04409335654354524,50.21770710136228
17,2,n15,0.285246908403925,0.026120598321706427,45.45824141291211
17,2,n16,0.25026148281195687,0.033059747219808755,40.23444263067605
17,2,n17,0.3906387386400073,0.017848427468526818,42.11055970115616
18,2,n00,0.6532054531285889,0.08383614807018883,94.61898661592652
18,2,n01,0.7456821652235026,0.09192715571750276,112.19989670645047
18,2,n02,0.7231770739180852,0.07197480279252441,97.50548831628426
18,2,n03,0.7038359859612292,0.05687272700296733,105.70705440205327
18,2,n04,0.7026846257699184,0.09882261171482914,95.22238619742762
18,2,n05,0.7332075064871197,0.06859216949405267,102.55082738827002
18,2,n06,0.7233942087517007,0.08443406437142732,132.86223499764455
18,2,n07,0.711605231973566,0.0678846738062304,99.53261937610607
18,2,n08,0.7149172761767282,0.07414157836066965,110.3118517401315
18,2,n09,0.7086048445226961,0.0609669537418973,110.60558769620216
18,2,n10,0.7924009064843075,0.11583116859649117,117.23065612615765
18,2,n11,0.6825530987558238,0.08835114673307724,123.23000939820949
18,2,n12,0.7451204924809981,0.08938447009666914,105.64087027582345
18,2,n13,0.7503268606382392,0.11340293193668435,101.2032752414147
18,2,n14,0.6582269695687143,0.06780648510321863,112.8503144273483
18,2,n15,0.733363140278003,0.09703025539632651,114.19808288370643
18,2,n16,0.7346218476947564,0.07674396100451554,110.56701090485116
18,2,n17,0.7732185854126805,0.08036079466916138,110.89182214795588
19,2,n00,0.7383295455985995,0.06508508835201467,109.30989894880646
19,2,n01,0.6742574638160005,0.07915155020739803,126.42221379697247
19,2,n02,0.7474493607571157,0.05801777290951312,112.74565461376169
19,2,n03,0.6914965811220894,0.08164299409874298,108.94684218766216
19,2,n04,0.8029428613289534,0.057013616216685575,105.90353719701179
19,2,n05,0.7663890964125991,0.07850129764680372,90.91318693410005
19,2,n06,0.7591671308819586,0.08965870104032088,107.43896071721002
19,2,n07,0.7711656063982126,0.056312092622983353,101.10470773371061
19,2,n08,0.7764303203846846,0.08453212736383679,119.15964171898682
19,2,n09,0.717502644412444,0.0653840905418572,110.33843265128269
19,2,n10,0.740357153667828,0.06390198926371318,100.2152534969726
19,2,n11,0.7154191508400216,0.0909142992362226,112.15955760017407
19,2,n12,0.7420956851011341,0.08629786155331266,117.97906958865808
19,2,n13,0.7057250517990241,0.08102329643627587,118.56415665827272
19,2,n14,0.7111049389147945,0.08564776882504309,128.48293100698623
19,2,n15,0.7762537128758814,0.06221404412529803,108.91041412881776
19,2,n16,0.7469623626107474,0.09898921367381565,111.38271846296065
19,2,n17,0.7116587844770215,0.08951088743000682,107.51780485793579
20,2,n00,0.3048308304466629,0.03776668357359497,47.44053772773414
20,2,n01,0.30093401394382496,0.029009534461952945,42.17052262464671
20,2,n02,0.24757075825489264,0.036775478827212646,38.04787661628791
20,2,n03,0.3361078271026623,0.03163940703681526,55.024109162734185
20,2,n04,0.1884732335891813,0.0320503618763857,51.07271908240132
20,2,n05,0.2131148106703465,0.023444851607769983,34.9846772295757
20,2,n06,0.2429619375318952,0.016061585038239644,51.209462352927076
20,2,n07,0.22818112519971126,0.03001449837199719,42.77187399373514
20,2,n08,0.29260712560579016,0.04037156309598466,38.75547925182448
20,2,n09,0.2725772331721696,0.029156818568351124,40.04704110585904
20,2,n10,0.18995541400046365,0.034114146228276486,32.97398490493218
20,2,n11,0.25199046374875383,0.036196333717391685,51.19127102516711
20,2,n12,0.29725696330914153,0.031806420991851984,45.46535599427674
20,2,n13,0.22973388949983506,0.04199176995052863,57.838972348076545
20,2,n14,0.3260042630671963,0.0360492353933395,37.46413521108517
20,2,n15,0.26747617705764615,0.006889197811755492,51.41096712289941
20,2,n16,0.26494183153343104,0.024643368842781913,38.13730942191404
20,2,n17,0.25444788593075646,0.031672494625710076,51.31779475531979
21,2,n00,0.7523707369368122,0.08599974043550375,114.48923749718811
21,2,n01,0.7875140433584277,0.0907213957853871,112.63432775589621
21,2,n02,0.7414084714839269,0.05165577430259308,109.61704717955591
21,2,n03,0.7064100084640899,0.0618937057013862,122.38317815412988
21,2,n04,0.7508061360253124,0.06630281458743492,114.36285288638526
21,2,n05,0.7579031680407833,0.09312662347147621,105.48204603458956
21,2,n06,0.7247500709922977,0.087599784546462,112.97209225974885
21,2,n07,0.7245522274651758,0.06619284602152582,120.85294637131732
21,2,n08,0.732677606467511,0.0667084809643585,110.92523813500094
21,2,n09,0.7420615415769551,0.06091415461704344,116.2051732797468
21,2,n10,0.7433716371487266,0.07767789477693529,114.38581158321146
21,2,n11,0.7109370776864211,0.07918113213479239,108.30711979640542
21,2,n12,0.6598348819226636,0.07313423730014378,104.64328200165698
21,2,n13,0.6887542144192746,0.07907832765810073,109.51201178576484
21,2,n14,0.672720533811944,0.08859295244499327,111.66191248536079
21,2,n15,0.7154250608679644,0.10003923939181814,100.66260825501614
21,2,n16,0.7707902317476845,0.08634394449647641,113.6067637906894
21,2,n17,0.7502074147349144,0.04319355183183428,114.6526714064715
22,2,n00,0.6803831707483279,0.06576329941213846,121.7965741695617
22,2,n01,0.6289547790767211,0.07617642583398543,113.56931081507076
22,2,n02,0.7137934904491007,0.0767528321578273,104.03453932661992
22,2,n03,0.8041894615757035,0.07150439279393041,107.35859816525435
22,2,n04,0.6698573702583397,0.09765757455981851,93.55185165236531
22,2,n05,0.6672525384947642,0.07350856887066284,117.51071673637178
22,2,n06,0.7732331556218073,0.08510828183691682,124.27564167923464
22,2,n07,0.7117004248976672,0.07406135703094477,115.90533993717558
22,2,n08,0.7417868351708813,0.0894433997332692,113.85909708203653
22,2,n09,0.6916711467923258,0.06585669835179815,104.79155043222961
22,2,n10,0.7313270220828287,0.08097518974291386,120.13716885342434
22,2,n11,0.7521989446380103,0.09156859860170438,114.39243741942254
22,2,n12,0.691263322972704,0.07788541925054804,102.95173392457323
22,2,n13,0.6911233285590741,0.06847643812671705,109.99764476840198
22,2,n14,0.7117224147861227,0.06812612538128691,98.58082364509812
22,2,n15,0.6699717973395483,0.08645606728485869,91.70466060036608
22,2,n16,0.7519640094258004,0.06565797841873078,106.75059058146707
22,2,n17,0.6921835375613858,0.06236526301752343,128.3202532236361
23,2,n00,0.2717986279681731,0.022214424104801532,37.916935507227336
23,2,n01,0.2930703733984825,0.039177716056445405,58.19122031274365
23,2,n02,0.24281164003521083,0.009577288668600654,48.08974841264044
23,2,n03,0.21308143127642143,0.022574475699867636,53.73146940485891
23,2,n04,0.1922737861009328,0.03924690476517015,32.10260119939828
23,2,n05,0.16000667347441905,0.029017297212633675,49.567861531299435
23,2,n06,0.1816031138298235,0.042038184421859276,47.8166880156856
23,2,n07,0.16464663466295343,0.033214190218720296,40.17021033536906
23,2,n08,0.25521615919488944,0.03938863102234907,50.939811906438315
23,2,n09,0.19149468549333898,0.042576035986442155,24.931482164757075
23,2,n10,0.29283582161444616,0.04849399376958433,40.220563818670605
23,2,n11,0.26142152740298885,0.05094272737780216,38.0517167673531
23,2,n12,0.1813180268086566,0.041523446548796396,46.272503527226164
23,2,n13,0.2632069345824358,0.015599792079106533,35.73150521578984
23,2,n14,0.3025046475860973,0.019482023982158026,47.11242669870982
23,2,n15,0.2810104972079458,0.03359264825424888,51.11767219485924
23,2,n16,0.232569465875786,0.031516098040687085,51.50755461910353
23,2,n17,0.37043477154015303,0.022077034329753283,34.20317520192343
24,3,n00,0.6581002774105668,0.08169294046659684,117.9221642859067
24,3,n01,0.727118453509546,0.08236972908786093,114.8327101637264
24,3,n02,0.6631210136723674,0.08519288349454861,104.36328103532824
24,3,n03,0.6971069555448639,0.09185676502550741,97.09792562159828
24,3,n04,0.7012751353510718,0.0865818287404879,108.31889093180362
24,3,n05,0.7796788570523618,0.08117722343785631,95.524786730224
24,3,n06,0.6779299398589568,0.0718898863208902,115.18792609395352
24,3,n07,0.7691322641884139,0.07933618613858268,117.97418750242883
24,3,n08,0.7141925521868755,0.07372206490975133,116.05147859749604
24,3,n09,0.6031453267017304,0.06715158988417645,123.95097002120855
24,3,n10,0.7863015130405602,0.08951224053161676,101.99023984078673
24,3,n11,0.6873578312930297,0.09510119954750415,104.91987889828052
24,3,n12,0.6965790600138088,0.07679489807231343,113.39765663807309
25,3,n00,0.734823024779815,0.08735161478545395,121.66211093983271
25,3,n01,0.7548745043194575,0.08499796182084918,108.64696793326576
25,3,n02,0.7080319300248289,0.09690354683779939,101.18803999847522
25,3,n03,0.6912194979895736,0.07060746911341544,100.76130600418942
25,3,n04,0.7479546894554009,0.07880732629938154,120.29014030893899
25,3,n05,0.6369754021131474,0.06262624131798646,117.31221392138539
25,3,n06,0.7579021723272189,0.0769922415941362,106.38490596291535
25,3,n07,0.6796908676277952,0.07444842533806137,108.41518957927677
25,3,n08,0.7689539229899698,0.07919283203049411,114.18644572710849
25,3,n09,0.6983641483622401,0.08672918841420066,112.18949943099459
25,3,n10,0.6345597916853681,0.05975122516286253,110.5271670176346
