sample_id,group,snapshot,root_cpu,root_errors,root_latency,n_nodes,n_requires,n_replicas,alarm_fraction,root_down,down_fraction,reachable_fraction,exposed_fraction,reachable_down_fraction,degraded_fraction,mean_cpu,max_cpu,mean_errors,max_errors,target
14,1,6,0.8054450854517836,0.7243869755100896,164.24218390952169,15,1,11,0.3333333333333333,1,0.3333333333333333,0.26666666666666666,0.25,0.25,0.06666666666666667,0.5068835055362213,0.8054450854517836,0.4882420224905581,0.8638280734100572,0
15,1,7,0.41614886368529336,0.44763405506143283,97.23553773436568,15,1,11,0.4666666666666667,0,0.5333333333333333,0.26666666666666666,0.25,0.25,0.6,0.6112725449619264,1.0,0.5569235716119746,0.8752594151182354,1
16,2,0,0.6095480173488155,0.5506168565840469,132.0604728707812,18,4,11,0.3333333333333333,0,0.5555555555555556,0.4444444444444444,0.5,0.5,0.6111111111111112,0.6298310377468184,0.9041175266074315,0.5644438195109065,0.9661527101198869,0
17,2,1,0.2300464112897467,0.0035564171952081614,57.60607851790302,18,4,11,0.1111111111111111,0,0.1111111111111111,0.4444444444444444,0.125,0.125,0.16666666666666666,0.4023123907456622,0.6600293889428358,0.30659087939139235,0.6409241344100599,0
18,2,2,0.4269541246231873,0.37437829589811156,76.06276148701492,18,4,11,0.16666666666666666,1,0.2777777777777778,0.4444444444444444,0.125,0.125,0.05555555555555555,0.4697041428121735,0.8134426116678963,0.3972685785602265,0.8396874652266434,1
19,2,3,0.37771834632980256,0.270038844715575,75.02882272830698,18,4,11,0.0,0,0.0,0.4444444444444444,0.0,0.0,0.0,0.3835699491251374,0.6355527988867773,0.28262919753195376,0.43368965430427575,0
20,2,4,0.31549521308532175,0.12928796034923212,58.644175987995844,18,4,11,0.05555555555555555,0,0.2222222222222222,0.4444444444444444,0.125,0.25,0.2777777777777778,0.42080559987939636,0.6899111355222142,0.31187637416485153,0.6049064291401564,0
21,2,5,0.4099374318739934,0.31190636117759285,77.89103239851524,18,4,11,0.05555555555555555,0,0.05555555555555555,0.4444444444444444,0.0,0.0,0.0,0.5318910399833289,0.8467048154443065,0.4644386976460424,1.0,0
22,2,6,0.583936984334861,0.597981669567907,137.10214810549343,18,4,11,0.1111111111111111,0,0.16666666666666666,0.4444444444444444,0.25,0.25,0.3888888888888889,0.45859128442108665,0.7201581623505392,0.32522773175626724,0.6641993297906847,1
23,2,7,0.820776967537427,0.8808677960062395,186.92944862068018,18,4,11,0.1111111111111111,1,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.5518467106123255,0.820776967537427,0.4680090420828008,0.8808677960062395,1
24,3,0,0.518927980785035,0.49635200908634886,110.11143841047833,13,2,8,0.38461538461538464,0,0.46153846153846156,0.38461538461538464,0.4,0.4,0.46153846153846156,0.6020732085973814,0.8170218466031094,0.5332375655000946,0.8042208130634424,0
25,3,1,0.27511194429004515,0.23179051235448556,78.87608391068638,13,2,8,0.0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.3962808148504286,0.6423416304142876,0.26797872117703736,0.4378120441793355,0
26,3,2,0.5245885900847664,0.4726887813884343,78.20304687171114,13,2,8,0.0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.4038527817058043,0.5748826153993786,0.3278336823384247,0.4949024378664587,0
27,3,3,0.283455256775336,0.33442917863399385,96.80001222130005,13,2,8,0.15384615384615385,0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.07692307692307693,0.5005058603449705,0.837918053834543,0.43546188830949994,0.7953524981655878,0
28,3,4,0.3985940320305477,0.3990671997317574,86.23312409752671,13,2,8,0.15384615384615385,0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.5352857166277208,0.9145065204947731,0.41561512604864304,0.6715275265297911,0
29,3,5,0.5121850664002856,0.6092853771639803,116.71407304015038,13,2,8,0.15384615384615385,1,0.38461538461538464,0.38461538461538464,0.2,0.4,0.3076923076923077,0.42764885879421666,0.8062586905469386,0.33471937625664583,0.7797199194704851,1
30,3,6,0.3874175229050938,0.3086551609973366,87.29608604440801,13,2,8,0.0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.3658746831062111,0.5725475376227068,0.2884641531223359,0.5151316380206332,0
31,3,7,0.515310595866431,0.30231953307244525,77.76318730519544,13,2,8,0.23076923076923078,0,0.3076923076923077,0.38461538461538464,0.4,0.4,0.5384615384615384,0.50516063086734,0.8135776992190237,0.4123019102210153,0.8182419793125411,0
32,4,0,0.5093138423986839,0.4495220303131603,97.03338797822738,13,0,10,0.0,0,0.0,0.6923076923076923,0.0,0.0,0.0,0.43530304862631514,0.6758677199071828,0.26660152356187705,0.575820672809896,0
33,4,1,0.34265379610901425,0.3984762935248187,75.2730186964373,13,0,10,0.38461538461538464,1,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.7777777777777778,0.6923076923076923,0.5741682630844058,0.8262168213419475,0.4841324564672537,0.8172844811614166,1
34,4,2,0.5785051112215802,0.7500763489745568,146.80351595390903,13,0,10,0.5384615384615384,1,1.0,0.6923076923076923,0.5555555555555556,1.0,0.7692307692307693,0.5876259767466603,0.849374589332212,0.6231247604330735,0.8894544695694634,0
35,4,3,0.3501653347580619,0.1481786655108114,50.454574473560285,13,0,10,0.15384615384615385,0,0.15384615384615385,0.6923076923076923,0.2222222222222222,0.2222222222222222,0.15384615384615385,0.42327451437792185,0.7216219759908016,0.3567596512694206,0.6233937271988793,0
36,4,4,0.5942753521714617,0.6562842502001189,119.94574410682931,13,0,10,0.38461538461538464,1,0.38461538461538464,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.5331564864386774,0.6644241286568769,0.5458890141877369,0.8082511329339573,0
37,4,5,0.40105781545847413,0.3007202931558443,89.57739758262356,13,0,10,0.07692307692307693,0,0.07692307692307693,0.6923076923076923,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.40741412393054177,0.592011328358397,0.3114714886989885,0.6854305422776245,0
38,4,6,0.721259418516137,0.48488554547602347,117.1464551566831,13,0,10,0.38461538461538464,1,0.8461538461538461,0.6923076923076923,0.4444444444444444,0.8888888888888888,0.7692307692307693,0.6081476017447403,0.8186009418619135,0.5549942209742799,1.0,0
39,4,7,0.2460835800567504,0.18747867538593943,73.36970731597823,13,0,10,0.3076923076923077,0,0.3076923076923077,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.48128900342166187,0.9314008487560174,0.4335305632228064,1.0,0
40,5,0,0.5859493111336002,0.6210132724490455,164.4441691479613,12,5,6,0.25,1,0.3333333333333333,0.4166666666666667,0.2,0.2,0.3333333333333333,0.47981829633336615,0.7056864411215091,0.4740365009821326,0.6692746481608811,0
41,5,1,0.5155083805710778,0.4122157439860732,61.200767051376744,12,5,6,0.0,0,0.0,0.4166666666666667,0.0,0.0,0.0,0.4281123582405903,0.6336821933165141,0.3069653306752151,0.5994191528464209,0
42,5,2,0.6168634917546179,0.3770269840874337,98.00644636011033,12,5,6,0.0,0,0.0,0.4166666666666667,0.0,0.0,0.0,0.4335348638443006,0.831806226687324,0.3057032114155172,0.5484937887193421,1
43,5,3,0.3630192098449735,0.2528525041736325,48.2913003545156,12,5,6,0.0,0,0.0,0.4166666666666667,0.0,0.0,0.0,0.4115697508656911,0.5901371499861987,0.2701286665014783,0.5095886361292927,0
44,5,4,0.2564246412314028,0.2000937010087948,90.53846247642008,12,5,6,0.08333333333333333,0,0.16666666666666666,0.4166666666666667,0.2,0.2,0.25,0.4374872012395405,0.8086782572972662,0.3312234757205341,0.6343352663747677,0
45,5,5,0.6912625988200229,0.4281300820785049,120.68776279298186,12,5,6,0.08333333333333333,1,0.16666666666666666,0.4166666666666667,0.2,0.2,0.0,0.4287032794105634,0.8472361383494758,0.3285338681838428,0.7421430094409041,1
46,5,6,0.6581113994740384,0.44064032145457604,104.9055655115732,12,5,6,0.08333333333333333,1,0.25,0.4166666666666667,0.2,0.4,0.16666666666666666,0.49595938598586115,0.8617783566421999,0.37502005430612867,0.8706527990826692,1
47,5,7,0.39965832533497225,0.13924198626482362,68.07420838355432,12,5,6,0.08333333333333333,1,0.25,0.4166666666666667,0.2,0.4,0.16666666666666666,0.372535446452559,0.5855524527943227,0.25120405286914205,0.6201027396405254,0
48,6,0,0.38350695948103775,0.2802497630244444,76.96196825177259,13,1,9,0.15384615384615385,0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.07692307692307693,0.4402463192725405,0.6860882264796073,0.39109812077830775,0.6318066496010425,1
49,6,1,0.5030203134844313,0.5926845618559742,98.9743183218275,13,1,9,0.0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.3905578578758433,0.6091296819710912,0.3128538537088718,0.5926845618559742,0
50,6,2,0.4854882657369332,0.24812343285212302,78.35417868507051,13,1,9,0.0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.3616684142059532,0.549233002888453,0.2335107430131276,0.5912855320611101,0
51,6,3,0.4264716734417858,0.2691148790252435,102.00659227981443,13,1,9,0.15384615384615385,0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.15384615384615385,0.5189588392119973,0.8172166906711875,0.3837267169060103,0.8657489361138545,0
52,6,4,0.6252192610466772,0.7486573550549431,157.43714838027165,13,1,9,0.07692307692307693,1,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.5105623430352599,0.6976142750691544,0.38949915401952684,0.7486573550549431,0
53,6,5,0.31924399327232866,0.277302329605656,107.75648949167436,13,1,9,0.0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.41184310513278705,0.5991089148175417,0.27918352236314836,0.4709163991126144,0
54,6,6,0.53489846737717,0.3483628080514293,85.27325920999523,13,1,9,0.38461538461538464,0,0.38461538461538464,0.38461538461538464,0.4,0.4,0.38461538461538464,0.5476660614190243,0.7326965351708762,0.5448952510610753,0.9709872153021226,0
55,6,7,0.4270585132686456,0.40960154814480326,91.78543638889359,13,1,9,0.46153846153846156,0,0.46153846153846156,0.38461538461538464,0.2,0.2,0.3076923076923077,0.5564271720134614,0.8074562993421877,0.5175243382434659,0.8138236205924144,1
56,7,0,0.4607072102641782,0.3159454512788289,89.76022638021126,18,1,14,0.05555555555555555,0,0.05555555555555555,0.2777777777777778,0.2,0.2,0.05555555555555555,0.40182676547997304,0.8982432479734805,0.26464181875083226,0.6705450374901485,0
57,7,1,0.31024585684403594,0.0029742460953559313,56.46355833012182,18,1,14,0.05555555555555555,0,0.05555555555555555,0.2777777777777778,0.2,0.2,0.05555555555555555,0.4488524524289438,0.6976674421247617,0.3496536076837024,0.6252099622316828,0
58,7,2,0.4486182379116903,0.33715523532287334,71.14830659368681,18,1,14,0.16666666666666666,0,0.16666666666666666,0.2777777777777778,0.2,0.2,0.1111111111111111,0.5390924874627653,1.0,0.46395412091455424,0.8653062263877517,1
59,7,3,0.3114389219391036,0.3594434461785373,74.07345989034641,18,1,14,0.05555555555555555,0,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.38909130706754813,0.7771796925093201,0.3295538591536149,0.737629991018969,1
60,7,4,0.41838151022909786,0.41050699546614755,65.50787331607114,18,1,14,0.05555555555555555,0,0.05555555555555555,0.2777777777777778,0.2,0.2,0.05555555555555555,0.48047153229021333,0.7247819652097693,0.38060211076649697,0.712373178416346,0
61,7,5,0.374255070730436,0.2845069955289444,60.78454064555387,18,1,14,0.2222222222222222,0,0.7222222222222222,0.2777777777777778,0.4,0.6,0.7777777777777778,0.5113333413917832,0.7431125071102895,0.4291080686562331,0.849983022535348,0
62,7,6,0.3798742523547161,0.182401418777406,71.27876333353012,18,1,14,0.1111111111111111,0,0.7222222222222222,0.2777777777777778,0.4,0.6,0.7777777777777778,0.4760693506582784,0.789416484305578,0.36931219223860573,0.6512563607606539,0
63,7,7,0.44070671363428104,0.43326358597480424,107.85019497651334,18,1,14,0.1111111111111111,0,0.1111111111111111,0.2777777777777778,0.0,0.0,0.05555555555555555,0.4766082497186919,0.7434362422337704,0.3736286500151668,0.6952064322947242,0
64,8,0,0.44951449044538067,0.3595731696589225,68.1190925220905,18,2,14,0.1111111111111111,0,0.1111111111111111,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.513946807824292,0.9403877412430879,0.3879015732932695,0.8665825547213439,1
65,8,1,0.5289094562831886,0.20538375523216879,74.4434051124404,18,2,14,0.1111111111111111,0,0.1111111111111111,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.05555555555555555,0.45344749220169667,0.6144230589509235,0.33753559050440957,0.677001776223898,0
66,8,2,0.5944841398547048,0.4419814944951237,136.99539348314454,18,2,14,0.16666666666666666,0,0.16666666666666666,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.05555555555555555,0.4673215430583487,0.7379514040303973,0.4532300170511486,0.8158366953886038,1
67,8,3,0.2391368025702888,0.3670124508612712,59.43751860071711,18,2,14,0.05555555555555555,0,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.47310669073171163,0.7984581620827258,0.39740074382233964,0.9083901338118259,0
68,8,4,0.1962158623179668,0.2620948105306084,66.91956315227795,18,2,14,0.0,0,0.0,0.3888888888888889,0.0,0.0,0.0,0.307108810930522,0.5195445294277887,0.2322320852374287,0.5778447807322307,0
69,8,5,0.4899981890519104,0.5011170426122566,94.50615506144871,18,2,14,0.05555555555555555,0,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.44208996811217866,0.6722040210467468,0.34602951198130255,0.9034721670616483,1
70,8,6,0.6479181925941971,0.6468605733823336,86.34402109137186,18,2,14,0.3333333333333333,1,0.5555555555555556,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4953582781373735,0.9622501789913116,0.48108583031361923,0.8443329495589207,1
71,8,7,0.5013034667039394,0.12145751190223114,77.91456428113821,18,2,14,0.0,0,0.0,0.3888888888888889,0.0,0.0,0.0,0.37065940679165116,0.5741260215107573,0.2110501068074174,0.5984761499141029,0
72,9,0,0.20235093950661162,0.2491143702109655,53.42915703794479,18,3,12,0.05555555555555555,0,0.05555555555555555,0.3333333333333333,0.0,0.0,0.05555555555555555,0.4174690301131466,0.8300061337665958,0.26553238073666313,0.7903822462479098,0
73,9,1,0.4639195832144974,0.22888862970344606,12.125328181218613,18,3,12,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333550338145787,0.5550489422175723,0.18022656020230274,0.45146430418828803,1
74,9,2,0.5752874109702393,0.37901084444536026,82.8722892454206,18,3,12,0.1111111111111111,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.05555555555555555,0.4887814632795285,0.957530715711167,0.3715842754548558,0.8570993196512595,0
75,9,3,0.5129236539763131,0.42750626326368124,102.8557646711472,18,3,12,0.1111111111111111,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45290591826688303,0.8222137661646459,0.4045040336375978,0.861464645346919,0
76,9,4,0.6335549787623497,0.5471550563992205,103.10617380924094,18,3,12,0.4444444444444444,1,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6457705676303167,1.0,0.5745039283675113,1.0,0
77,9,5,0.4653488543782918,0.39696202587508256,92.59145026288634,18,3,12,0.2222222222222222,0,0.2777777777777778,0.3333333333333333,0.5,0.5,0.5,0.5465460252609009,0.8419928456165625,0.473790774011199,0.9585134999767133,0
78,9,6,0.22992067834065144,0.2315585364487403,39.61634311340467,18,3,12,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.33980307098666507,0.49475816064057143,0.21420580304781972,0.40370241522557776,0
79,9,7,0.4997948022962943,0.4121947001905468,89.52770227463645,18,3,12,0.2222222222222222,0,0.3888888888888889,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.5453082415523715,0.8982787372487139,0.4393052103089174,0.8244346136065649,0
80,10,0,0.5840469580233096,0.5915875375610327,117.98470367290558,18,10,8,0.16666666666666666,0,0.6666666666666666,0.2222222222222222,0.25,0.5,0.3888888888888889,0.541929858479683,0.7392377000346408,0.4874419433285073,0.8055797163271411,1
81,10,1,0.5695734871315634,0.34620003549970824,74.05710853912697,18,10,8,0.3888888888888889,0,0.5,0.2222222222222222,0.0,0.0,0.2777777777777778,0.5757721710399822,0.8070158416685618,0.5171849841488496,0.7547155275923856,0
82,10,2,0.6628328182808279,0.6860187086488826,135.4306083164063,18,10,8,0.3333333333333333,1,0.6111111111111112,0.2222222222222222,0.25,0.25,0.4444444444444444,0.5716151777775178,0.7956970294585552,0.49338406254763484,0.8154732845841538,0
83,10,3,0.38688339144672296,0.374533968423001,99.73982908158033,18,10,8,0.16666666666666666,0,0.16666666666666666,0.2222222222222222,0.25,0.25,0.05555555555555555,0.4861966481682098,0.7092508392223434,0.3739765038623196,0.7410252289487567,1
84,10,4,0.2757404889445952,0.19896933053608556,84.45698732389108,18,10,8,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.4188106300864998,0.5643990476034357,0.27401330722103223,0.49716481030362414,0
85,10,5,0.5635928456624986,0.5127121905183237,115.76170718321318,18,10,8,0.16666666666666666,0,0.2777777777777778,0.2222222222222222,0.25,0.25,0.2777777777777778,0.5577755808411297,0.794506540074679,0.46042170106620806,1.0,1
86,10,6,0.5751183169006365,0.7030748813629004,134.9175016044788,18,10,8,0.05555555555555555,1,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.434038252816995,0.5751183169006365,0.2991283212302056,0.7030748813629004,0
87,10,7,0.5477194062553217,0.5025209370913075,153.52234975880546,18,10,8,0.16666666666666666,0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.05555555555555555,0.5274286411709102,0.8224691389544514,0.38959346345697093,0.829372316811215,0
88,11,0,0.7694240226359454,0.6614826969105674,163.73988955544223,17,3,11,0.11764705882352941,1,0.17647058823529413,0.5882352941176471,0.1,0.1,0.23529411764705882,0.36188096083680305,0.7694240226359454,0.26018463424659716,0.6614826969105674,0
89,11,1,0.8076595945692014,0.5844784040942897,130.18976998637794,17,3,11,0.29411764705882354,0,0.35294117647058826,0.5882352941176471,0.3,0.3,0.4117647058823529,0.5782319914905213,0.9376837147283401,0.49536933791624105,0.9253029566877832,0
90,11,2,0.5491985849567583,0.39665430511953936,110.16492302013181,17,3,11,0.0,0,0.0,0.5882352941176471,0.0,0.0,0.0,0.4130039191527611,0.7492316086665518,0.29538928566683176,0.5881006096534721,0
91,11,3,0.4776432406559388,0.490320837844639,114.01380994507008,17,3,11,0.17647058823529413,0,0.17647058823529413,0.5882352941176471,0.2,0.2,0.23529411764705882,0.5096646407010885,0.8410732544474206,0.4273496097665023,0.6693415738318406,0
92,11,4,0.7356788445301262,0.7227299203878322,154.17210446758858,17,3,11,0.29411764705882354,1,0.35294117647058826,0.5882352941176471,0.3,0.4,0.47058823529411764,0.5808966658337437,0.8538623431695573,0.5301987541071193,0.8455870457029968,1
93,11,5,0.41699010171086526,0.08297799524162572,62.33194205399017,17,3,11,0.0,0,0.0,0.5882352941176471,0.0,0.0,0.0,0.38900202796342037,0.6430879513020501,0.2546065674420312,0.5368716260679777,0
94,11,6,0.5027493091346013,0.3168886811394849,108.3324743514761,17,3,11,0.0,0,0.0,0.5882352941176471,0.0,0.0,0.0,0.413718163465919,0.7813923585101328,0.23876011290953225,0.5605879600242093,0
95,11,7,0.48550880296578314,0.041801138443554785,34.14509884148871,17,3,11,0.11764705882352941,0,0.11764705882352941,0.5882352941176471,0.0,0.0,0.058823529411764705,0.3921733796071399,0.757570580110906,0.2670048138792984,0.8356099274686837,0
96,12,0,0.5806697179903723,0.24751019050343104,101.41939304758387,18,4,11,0.0,0,0.0,0.3888888888888889,0.0,0.0,0.0,0.356140431769727,0.7027670102005836,0.16321058447766004,0.538246573127884,1
97,12,1,0.6087417934025288,0.6982807981561645,136.9042410318281,18,4,11,0.2777777777777778,1,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5764965011223531,0.8565869635744157,0.5255767748736688,1.0,0
98,12,2,0.6143605165184398,0.7412689231262527,126.60881701619722,18,4,11,0.05555555555555555,1,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.4517777088907764,0.6143605165184398,0.3378558169099378,0.7412689231262527,0
99,12,3,0.5000232182407683,0.2768446466047449,57.72304127166091,18,4,11,0.0,0,0.0,0.3888888888888889,0.0,0.0,0.0,0.38793641473076096,0.5706109889465085,0.2621596218243531,0.5676353535871764,0
100,12,4,0.6187660014273793,0.4553482457929453,89.5633911396796,18,4,11,0.3333333333333333,1,1.0,0.3888888888888889,0.5714285714285714,1.0,0.6111111111111112,0.5267370552635858,0.7258671346525967,0.48331355235819007,0.8612768839819385,0
101,12,5,0.28253142735772346,0.06888454593627397,50.710517125240386,18,4,11,0.05555555555555555,0,0.05555555555555555,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.3916773753539949,0.7333437413979225,0.25940874994375895,0.6558354174371329,0
102,12,6,0.6944400549266745,0.4333650573165927,132.02893720183073,18,4,11,0.2777777777777778,0,0.2777777777777778,0.3888888888888889,0.0,0.0,0.1111111111111111,0.5989560676652268,1.0,0.466274284988314,0.962786002922976,0
103,12,7,0.5632008459992661,0.32415567150473124,104.24453485088802,18,4,11,0.1111111111111111,0,0.1111111111111111,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.4166906814034466,0.6368634492945788,0.3732987521383715,0.7257224125793655,0
104,13,0,0.3605640791781838,0.32664475765056966,95.06972425557431,15,2,10,0.3333333333333333,0,0.4,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.5333333333333333,0.5370975458190635,0.9867626719158474,0.5306084773355514,0.9703055067295157,0
105,13,1,0.5483548138098195,0.3371955274934738,112.89006109202244,15,2,10,0.13333333333333333,0,0.13333333333333333,0.4666666666666667,0.0,0.0,0.13333333333333333,0.518662936983202,0.7478017061941039,0.42424490285932587,1.0,0
106,13,2,0.6688709586807936,0.4897021779685515,155.449411543799,15,2,10,0.13333333333333333,0,0.13333333333333333,0.4666666666666667,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.45939978076491195,0.7548804413792418,0.33930649014038733,0.7495248403796845,0
107,13,3,0.54002737112376,0.2955856669107964,79.74605845559786,15,2,10,0.0,0,0.0,0.4666666666666667,0.0,0.0,0.0,0.41819362107681557,0.7042162841640113,0.2203381292560236,0.5898304350359876,1
108,13,4,0.8539633192697473,0.645646924455559,158.0088228182391,15,2,10,0.4,1,0.6,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.4,0.6516787262551685,0.9347185744421335,0.5642685239458969,0.8990567804622892,1
109,13,5,0.5162285287737368,0.5622903553942518,134.33829575391835,15,2,10,0.4,0,0.5333333333333333,0.4666666666666667,0.42857142857142855,0.5714285714285714,0.5333333333333333,0.6104989403574599,0.8126911783215598,0.5753904305853087,0.9256998773487412,0
110,13,6,0.3959577599702974,0.3909054394283472,94.81528717340211,15,2,10,0.26666666666666666,0,0.4,0.4666666666666667,0.2857142857142857,0.42857142857142855,0.6,0.4825541631556598,0.6903419861322466,0.44818326486391996,0.8068182976620808,0
111,13,7,0.575127909243498,0.5246745249374414,112.96078128028785,15,2,10,0.13333333333333333,0,0.13333333333333333,0.4666666666666667,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.5317269409848329,0.8318996188361546,0.45612507384455486,0.9203737673192116,0
112,14,0,0.5724673779102019,0.5551752441138721,124.48997496929665,13,3,7,0.15384615384615385,0,0.15384615384615385,0.46153846153846156,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.4913052257324321,0.6749931465436572,0.4169624308073971,0.6839791732929439,0
113,14,1,0.5327868242170929,0.4183235325808863,93.41396201605626,13,3,7,0.23076923076923078,0,0.3076923076923077,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.5728377049182592,0.8654970831394055,0.4938004365927799,0.8241123115948605,0
114,14,2,0.5563864972202206,0.4133411680003547,99.89692869226771,13,3,7,0.15384615384615385,0,0.15384615384615385,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.5356970153961195,0.7968056298217899,0.4563758349760535,0.7389870997363213,0
